 

stn;time;hns000mx
BLS;201209;0
BLS;201210;21
BLS;201211;18
BLS;201212;52
BLS;201301;12
BLS;201302;23
BLS;201303;21
BLS;201304;22
BLS;201305;2
BLS;201306;0
BLS;201307;0
BLS;201308;0
BLS;201309;0
BLS;201310;13
BLS;201311;14
BLS;201312;9
BLS;201401;12
BLS;201402;11
BLS;201403;17
BLS;201404;10
BLS;201405;0
BLS;201406;0
BLS;201407;0
BLS;201408;0
BLS;201409;0
BLS;201410;0
BLS;201411;11
BLS;201412;30
BLS;201501;16
BLS;201502;25
BLS;201503;12
BLS;201504;5
BLS;201505;0
BLS;201506;0
BLS;201507;0
BLS;201508;0
BLS;201509;0
BLS;201510;2
BLS;201511;11
BLS;201512;0
BLS;201601;22
BLS;201602;13
