 

stn;time;rsd300m0
BEGAD;200808;1
BEGAD;200809;2
BEGAD;200810;1
BEGAD;200811;1
BEGAD;200812;0
BEGAD;200901;0
BEGAD;200902;1
BEGAD;200903;0
BEGAD;200904;1
BEGAD;200905;1
BEGAD;200906;0
BEGAD;200907;2
BEGAD;200908;1
BEGAD;200909;0
BEGAD;200910;0
BEGAD;200911;1
BEGAD;200912;0
BEGAD;201001;0
BEGAD;201002;0
BEGAD;201003;0
BEGAD;201004;0
BEGAD;201005;1
BEGAD;201006;0
BEGAD;201007;3
BEGAD;201008;3
BEGAD;201009;2
BEGAD;201010;0
BEGAD;201011;1
BEGAD;201012;0
BEGAD;201101;1
BEGAD;201102;0
BEGAD;201103;0
BEGAD;201104;0
BEGAD;201105;0
BEGAD;201106;1
BEGAD;201107;1
BEGAD;201108;2
BEGAD;201109;1
BEGAD;201110;3
BEGAD;201111;0
BEGAD;201112;4
BEGAD;201201;1
BEGAD;201202;0
BEGAD;201203;0
BEGAD;201204;0
BEGAD;201205;0
BEGAD;201206;1
BEGAD;201207;0
BEGAD;201208;1
BEGAD;201209;0
BEGAD;201210;2
BEGAD;201211;0
BEGAD;201212;2
BEGAD;201301;0
BEGAD;201302;0
