 

stn;time;rre150yx
MAR;1961;50.4
MAR;1962;59.4
MAR;1963;56.5
MAR;1964;33.5
MAR;1965;60.0
MAR;1966;131.2
MAR;1967;49.2
MAR;1968;103.0
MAR;1969;107.5
MAR;1970;100.6
MAR;1971;69.4
MAR;1972;60.2
MAR;1973;29.2
MAR;1974;74.9
MAR;1975;45.2
MAR;1976;61.2
MAR;1977;71.0
MAR;1978;118.0
MAR;1979;93.0
MAR;1980;78.3
MAR;1981;71.1
MAR;1982;56.9
MAR;1983;73.4
MAR;1984;43.1
MAR;1985;68.2
MAR;1986;66.4
MAR;1987;36.5
MAR;1988;73.0
MAR;1989;39.1
MAR;1990;140.2
MAR;1991;84.0
MAR;1992;84.9
MAR;1993;56.7
MAR;1994;50.6
MAR;1995;60.3
MAR;1996;72.2
MAR;1997;77.1
MAR;1998;72.2
MAR;1999;98.6
MAR;2000;82.3
MAR;2001;68.3
MAR;2002;61.0
MAR;2003;52.5
MAR;2004;79.0
MAR;2005;40.4
MAR;2006;43.6
MAR;2007;98.0
MAR;2008;62.4
MAR;2009;52.7
MAR;2010;49.8
MAR;2011;58.2
MAR;2012;47.9
MAR;2013;67.2
MAR;2014;54.6
MAR;2015;88.4
MAR;2016;45.5
MAR;2017;49.6
MAR;2018;62.8
MAR;2019;52.4
MAR;2020;66.8
