 

stn;time;fu3010m1
LEI;201611;70.9
LEI;201612;43.6
LEI;201701;83.2
LEI;201702;80.3
LEI;201703;71.6
LEI;201704;48.2
LEI;201705;59.0
LEI;201706;62.3
LEI;201707;73.1
LEI;201708;134.3
LEI;201709;65.5
LEI;201710;73.8
LEI;201711;66.2
LEI;201712;87.8
LEI;201801;118.8
LEI;201802;51.5
LEI;201803;69.1
LEI;201804;83.9
LEI;201805;64.8
LEI;201806;58.3
LEI;201807;58.3
LEI;201808;78.5
LEI;201809;68.4
LEI;201810;45.0
LEI;201811;44.6
LEI;201812;81.0
LEI;201901;64.4
LEI;201902;85.0
LEI;201903;95.8
LEI;201904;67.3
LEI;201905;74.2
LEI;201906;70.2
LEI;201907;56.9
LEI;201908;71.6
LEI;201909;76.0
LEI;201910;62.3
LEI;201911;59.0
LEI;201912;83.9
LEI;202001;87.8
LEI;202002;114.8
LEI;202003;82.1
LEI;202004;58.0
LEI;202005;56.9
LEI;202006;68.0
LEI;202007;52.9
LEI;202008;58.3
LEI;202009;60.5
LEI;202010;64.4
LEI;202011;51.1
LEI;202012;51.8
LEI;202101;82.8
LEI;202102;54.7
LEI;202103;85.0
