 

stn;time;rs1000y0
MAG;1958;1
MAG;1959;1
MAG;1960;2
MAG;1961;0
MAG;1962;1
MAG;1963;3
MAG;1964;0
MAG;1965;2
MAG;1966;3
MAG;1967;1
MAG;1968;1
MAG;1969;0
MAG;1970;0
MAG;1971;0
MAG;1972;1
MAG;1973;2
MAG;1974;0
MAG;1975;0
MAG;1976;3
MAG;1977;4
MAG;1978;2
MAG;1979;0
MAG;1980;1
MAG;1981;1
MAG;1982;2
MAG;1983;2
MAG;1984;1
MAG;1985;0
MAG;1986;0
MAG;1987;3
MAG;1988;3
MAG;1989;2
MAG;1990;1
MAG;1991;2
MAG;1992;0
MAG;1993;3
MAG;1994;2
MAG;1995;1
MAG;1996;4
MAG;1997;2
MAG;1998;2
MAG;1999;3
MAG;2000;0
MAG;2001;1
MAG;2002;7
MAG;2003;1
MAG;2004;3
MAG;2005;0
MAG;2006;0
MAG;2007;0
MAG;2008;3
MAG;2009;0
MAG;2010;0
MAG;2011;1
MAG;2012;0
MAG;2013;2
MAG;2014;2
MAG;2015;0
MAG;2016;2
MAG;2017;0
MAG;2018;0
MAG;2019;1
MAG;2020;4
