 

stn;time;hns000mx
ARO;189001;30
ARO;189002;3
ARO;189003;30
ARO;189004;42
ARO;189005;7
ARO;189006;0
ARO;189007;32
ARO;189008;23
ARO;189009;15
ARO;189010;27
ARO;189011;14
ARO;189012;10
ARO;189101;25
ARO;189102;13
ARO;189103;60
ARO;189104;20
ARO;189105;20
ARO;189106;4
ARO;189107;0
ARO;189108;0
ARO;189109;5
ARO;189110;9
ARO;189111;17
ARO;189112;40
ARO;189201;20
ARO;189202;53
ARO;189203;33
ARO;189204;30
ARO;189205;13
ARO;189206;2
ARO;189207;1
ARO;189208;0
ARO;189209;15
ARO;189210;18
ARO;189211;8
ARO;189212;16
ARO;189301;38
ARO;189302;45
ARO;189303;27
ARO;189304;3
ARO;189305;10
ARO;189306;0
ARO;189307;0
ARO;189308;0
ARO;189309;0
ARO;189310;10
ARO;189311;30
ARO;189312;17
ARO;189401;13
ARO;189402;45
ARO;189403;37
ARO;189404;16
ARO;189405;22
ARO;189406;8
ARO;189407;0
ARO;189408;0
ARO;189409;5
ARO;189410;11
ARO;189411;15
ARO;189412;16
ARO;189501;32
ARO;189502;6
ARO;189503;25
ARO;189504;16
ARO;189505;10
ARO;189506;2
ARO;189507;0
ARO;189508;0
ARO;189509;0
ARO;189510;20
ARO;189511;5
ARO;189512;47
ARO;189601;34
ARO;189602;33
ARO;189603;50
ARO;189604;27
ARO;189605;19
ARO;189606;0
ARO;189607;0
ARO;189608;0
ARO;189609;8
ARO;189610;43
ARO;189611;18
ARO;189612;21
ARO;189701;12
ARO;189702;37
ARO;189703;32
ARO;189704;14
ARO;189705;20
ARO;189706;0
ARO;189707;0
ARO;189708;0
ARO;189709;40
ARO;189710;5
ARO;189711;30
ARO;189712;23
ARO;189801;15
ARO;189802;44
ARO;189803;25
ARO;189804;28
ARO;189805;60
ARO;189806;0
ARO;189807;0
ARO;189808;0
ARO;189809;0
ARO;189810;21
ARO;189811;31
ARO;189812;38
ARO;189901;88
ARO;189902;6
ARO;189903;10
ARO;189904;33
ARO;189905;10
ARO;189906;0
ARO;189907;0
ARO;189908;0
ARO;189909;42
ARO;189910;0
ARO;189911;0
ARO;189912;15
ARO;190001;56
ARO;190002;23
ARO;190003;21
ARO;190004;14
ARO;190005;20
ARO;190006;0
ARO;190007;5
ARO;190008;0
ARO;190009;0
ARO;190010;12
ARO;190011;45
ARO;190012;28
ARO;190101;32
ARO;190102;15
ARO;190103;36
ARO;190104;27
ARO;190105;36
ARO;190106;11
ARO;190107;0
ARO;190108;0
ARO;190109;0
ARO;190110;10
ARO;190111;10
ARO;190112;30
ARO;190201;48
ARO;190202;10
ARO;190203;30
ARO;190204;6
ARO;190205;20
ARO;190206;17
ARO;190207;0
ARO;190208;10
ARO;190209;1
ARO;190210;16
ARO;190211;8
ARO;190212;55
ARO;190301;28
ARO;190302;33
ARO;190303;21
ARO;190304;24
ARO;190305;29
ARO;190306;0
ARO;190307;17
ARO;190308;6
ARO;190309;14
ARO;190310;16
ARO;190311;35
ARO;190312;22
ARO;190401;8
ARO;190402;25
ARO;190403;36
ARO;190404;35
ARO;190405;24
ARO;190406;0
ARO;190407;0
ARO;190408;5
ARO;190409;0
ARO;190410;24
ARO;190411;38
ARO;190412;40
ARO;190501;20
ARO;190502;20
ARO;190503;20
ARO;190504;45
ARO;190505;28
ARO;190506;0
ARO;190507;0
ARO;190508;3
ARO;190509;0
ARO;190510;31
ARO;190511;21
ARO;190512;19
ARO;190601;28
ARO;190602;27
ARO;190603;28
ARO;190604;21
ARO;190605;56
ARO;190606;3
ARO;190607;5
ARO;190608;2
ARO;190609;8
ARO;190610;0
ARO;190611;25
ARO;190612;37
ARO;190701;28
ARO;190702;35
ARO;190703;60
ARO;190704;20
ARO;190705;26
ARO;190706;0
ARO;190707;0
ARO;190708;0
ARO;190709;0
ARO;190710;2
ARO;190711;22
ARO;190712;32
ARO;190801;7
ARO;190802;45
ARO;190803;19
ARO;190804;38
ARO;190805;6
ARO;190806;13
ARO;190807;8
ARO;190808;10
ARO;190809;10
ARO;190810;0
ARO;190811;40
ARO;190812;20
ARO;190901;10
ARO;190902;36
ARO;190903;13
ARO;190904;40
ARO;190905;15
ARO;190906;14
ARO;190907;18
ARO;190908;0
ARO;190909;0
ARO;190910;5
ARO;190911;28
ARO;190912;48
ARO;191001;96
ARO;191002;33
ARO;191003;13
ARO;191004;19
ARO;191005;31
ARO;191006;0
ARO;191007;3
ARO;191008;0
ARO;191009;15
ARO;191010;5
ARO;191011;36
ARO;191012;30
ARO;191101;10
ARO;191102;61
ARO;191103;60
ARO;191104;16
ARO;191105;0
ARO;191106;12
ARO;191107;0
ARO;191108;0
ARO;191109;23
ARO;191110;38
ARO;191111;28
ARO;191112;34
ARO;191201;43
ARO;191202;15
ARO;191203;27
ARO;191204;26
ARO;191205;15
ARO;191206;6
ARO;191207;0
ARO;191208;8
ARO;191209;6
ARO;191210;22
ARO;191211;21
ARO;191212;21
ARO;191301;42
ARO;191302;11
ARO;191303;23
ARO;191304;26
ARO;191305;23
ARO;191306;5
ARO;191307;15
ARO;191308;0
ARO;191309;0
ARO;191310;20
ARO;191311;47
ARO;191312;63
ARO;191401;85
ARO;191402;22
ARO;191403;28
ARO;191404;25
ARO;191405;20
ARO;191406;0
ARO;191407;0
ARO;191408;0
ARO;191409;0
ARO;191410;29
ARO;191411;17
ARO;191412;20
ARO;191501;25
ARO;191502;19
ARO;191503;38
ARO;191504;15
ARO;191505;0
ARO;191506;0
ARO;191507;0
ARO;191508;3
ARO;191509;24
ARO;191510;5
ARO;191511;25
ARO;191512;44
ARO;191601;31
ARO;191602;48
ARO;191603;46
ARO;191604;24
ARO;191605;20
ARO;191606;30
ARO;191607;0
ARO;191608;0
ARO;191609;33
ARO;191610;18
ARO;191611;40
ARO;191612;52
ARO;191701;52
ARO;191702;4
ARO;191703;13
ARO;191704;71
ARO;191705;0
ARO;191706;0
ARO;191707;0
ARO;191708;8
ARO;191709;0
ARO;191710;65
ARO;191711;36
ARO;191712;25
ARO;191801;18
ARO;191802;18
