 

stn;time;rre150yx
PAV;1900;82.3
PAV;1901;40.3
PAV;1902;34.0
PAV;1903;30.8
PAV;1904;36.0
PAV;1905;34.7
PAV;1906;44.4
PAV;1907;47.0
PAV;1908;57.0
PAV;1909;29.0
PAV;1910;43.0
PAV;1911;49.1
PAV;1912;48.0
PAV;1913;50.2
PAV;1914;37.7
PAV;1915;61.6
PAV;1916;37.4
PAV;1917;41.8
PAV;1918;45.0
PAV;1919;32.8
PAV;1920;24.1
PAV;1921;30.0
PAV;1922;38.8
PAV;1923;56.5
PAV;1924;69.8
PAV;1925;69.2
PAV;1926;51.6
PAV;1927;50.0
PAV;1928;58.6
PAV;1929;42.3
PAV;1930;53.5
PAV;1931;46.3
PAV;1932;69.7
PAV;1933;39.5
PAV;1934;29.5
PAV;1935;89.6
PAV;1936;36.7
PAV;1937;57.0
PAV;1938;54.5
PAV;1939;40.3
PAV;1940;83.5
PAV;1941;21.5
PAV;1942;44.5
PAV;1943;28.0
PAV;1944;40.1
PAV;1945;35.7
PAV;1946;47.5
PAV;1947;35.3
PAV;1948;45.6
PAV;1949;48.3
PAV;1950;59.4
PAV;1951;31.8
PAV;1952;45.2
PAV;1953;35.6
PAV;1954;59.0
PAV;1955;43.0
PAV;1956;52.9
PAV;1957;28.1
PAV;1958;35.6
PAV;1959;36.4
PAV;1960;35.2
PAV;1961;38.2
PAV;1962;58.2
PAV;1963;65.2
PAV;1964;42.2
PAV;1965;51.0
PAV;1966;31.2
PAV;1967;66.4
PAV;1968;45.5
PAV;1969;28.7
PAV;1970;48.2
PAV;1971;40.3
PAV;1972;38.5
PAV;1973;39.1
PAV;1974;29.7
PAV;1975;44.5
PAV;1976;43.6
PAV;1977;38.5
PAV;1978;58.0
PAV;1979;45.9
PAV;1980;66.1
PAV;1981;60.5
PAV;1982;48.2
PAV;1983;54.9
PAV;1984;44.3
PAV;1985;46.2
PAV;1986;42.3
PAV;1987;73.9
PAV;1988;33.2
PAV;1989;32.0
PAV;1990;41.2
PAV;1991;49.8
PAV;1992;39.9
PAV;1993;38.4
PAV;1994;41.0
PAV;1995;69.8
PAV;1996;48.5
PAV;1997;52.2
PAV;1998;44.0
PAV;1999;47.8
PAV;2000;43.4
PAV;2001;42.5
PAV;2002;43.3
PAV;2003;38.5
PAV;2004;39.5
PAV;2005;55.4
PAV;2006;60.0
PAV;2007;77.1
PAV;2008;56.1
PAV;2009;38.0
PAV;2010;26.5
PAV;2011;35.6
PAV;2012;50.7
PAV;2013;43.2
PAV;2014;59.0
PAV;2015;48.0
PAV;2016;49.2
PAV;2017;40.0
PAV;2018;47.3
PAV;2019;46.4
PAV;2020;48.0
