 

stn;time;tre200y0
OTN;1864;7.5
OTN;1865;9.0
OTN;1866;9.5
OTN;1867;8.8
OTN;1868;9.9
OTN;1869;9.0
OTN;1870;8.2
OTN;1871;7.7
OTN;1872;9.6
OTN;1873;9.2
OTN;1874;8.6
OTN;1875;8.8
OTN;1876;9.1
OTN;1877;9.3
OTN;1878;8.4
OTN;1879;7.4
OTN;1880;9.1
OTN;1881;8.7
OTN;1882;8.8
OTN;1883;8.6
OTN;1884;9.2
OTN;1885;8.8
OTN;1886;8.8
OTN;1887;7.7
OTN;1888;7.8
OTN;1889;8.0
OTN;1890;7.8
OTN;1891;7.7
OTN;1892;8.7
OTN;1893;9.1
OTN;1894;8.7
OTN;1895;8.4
OTN;1896;8.1
OTN;1897;9.1
OTN;1898;9.3
OTN;1899;9.1
OTN;1900;9.4
OTN;1901;7.6
OTN;1902;8.0
OTN;1903;8.2
OTN;1904;9.2
OTN;1905;8.4
OTN;1906;8.4
OTN;1907;8.3
OTN;1908;7.8
OTN;1909;7.7
OTN;1910;8.3
OTN;1911;9.2
OTN;1912;8.1
OTN;1913;8.6
OTN;1914;8.0
OTN;1915;8.4
OTN;1916;8.6
OTN;1917;7.7
OTN;1918;8.4
OTN;1919;7.8
OTN;1920;8.6
OTN;1921;9.2
OTN;1922;8.0
OTN;1923;8.9
OTN;1924;7.9
OTN;1925;8.3
OTN;1926;8.8
OTN;1927;8.4
OTN;1928;9.1
OTN;1929;8.0
OTN;1930;9.4
OTN;1931;8.0
OTN;1932;8.5
OTN;1933;8.2
OTN;1934;9.5
OTN;1935;8.7
OTN;1936;9.0
OTN;1937;9.1
OTN;1938;8.8
OTN;1939;8.6
OTN;1940;7.8
OTN;1941;8.2
OTN;1942;8.6
OTN;1943;9.8
OTN;1944;8.7
OTN;1945;9.3
OTN;1946;9.1
OTN;1947;9.9
OTN;1948;9.5
OTN;1949;9.7
OTN;1950;9.5
OTN;1951;8.9
OTN;1952;9.0
OTN;1953;8.8
OTN;1954;8.3
OTN;1955;8.6
OTN;1956;7.7
OTN;1957;9.0
OTN;1958;9.2
OTN;1959;9.6
OTN;1960;9.1
OTN;1961;10.0
OTN;1962;8.4
OTN;1963;8.0
OTN;1964;9.1
OTN;1965;8.2
OTN;1966;9.4
OTN;1967;9.3
OTN;1968;8.7
OTN;1969;8.3
OTN;1970;8.3
OTN;1971;8.4
OTN;1972;8.0
OTN;1973;8.4
OTN;1974;9.2
OTN;1975;8.9
OTN;1976;8.9
OTN;1977;9.0
OTN;1978;8.2
OTN;1979;8.7
OTN;1980;8.1
OTN;1981;8.8
OTN;1982;9.4
OTN;1983;9.4
OTN;1984;8.5
OTN;1985;8.3
OTN;1986;8.6
