 

stn;time;rti150yx
TIOLV;1979;19790316
TIOLV;1980;19800709
TIOLV;1981;19810923
TIOLV;1982;19820927
TIOLV;1983;19830911
TIOLV;1984;19840906
TIOLV;1985;19850826
TIOLV;1986;19860707
TIOLV;1987;19870719
TIOLV;1988;19881013
TIOLV;1989;19890225
TIOLV;1990;19900901
TIOLV;1991;19911223
TIOLV;1992;19920830
TIOLV;1993;19931013
TIOLV;1994;19940108
TIOLV;1995;19950914
TIOLV;1996;19961113
TIOLV;1997;19971107
TIOLV;1998;19980802
TIOLV;1999;19990305
TIOLV;2000;20001107
TIOLV;2001;20010716
TIOLV;2002;20020504
TIOLV;2003;20030830
TIOLV;2004;20040709
TIOLV;2005;20050803
TIOLV;2006;20060817
TIOLV;2007;20070615
TIOLV;2008;20080906
TIOLV;2009;20090717
TIOLV;2010;20101115
TIOLV;2011;20110713
TIOLV;2012;20120603
TIOLV;2013;20131225
TIOLV;2014;20141104
TIOLV;2015;20150116
TIOLV;2016;20160616
