 

stn;time;rre150yx
RAG;1939;97.8
RAG;1940;60.0
RAG;1941;37.2
RAG;1942;47.6
RAG;1943;61.3
RAG;1944;57.8
RAG;1945;69.2
RAG;1946;44.5
RAG;1947;56.0
RAG;1948;94.0
RAG;1949;41.5
RAG;1950;43.0
RAG;1951;43.6
RAG;1952;63.8
RAG;1953;37.4
RAG;1954;78.9
RAG;1955;51.4
RAG;1956;41.1
RAG;1957;45.1
RAG;1958;39.4
RAG;1959;56.0
RAG;1960;52.9
RAG;1961;34.4
RAG;1962;43.0
RAG;1963;58.8
RAG;1964;30.2
RAG;1965;51.4
RAG;1966;77.7
RAG;1967;52.0
RAG;1968;44.6
RAG;1969;30.9
RAG;1970;70.9
RAG;1971;27.7
RAG;1972;42.4
RAG;1973;38.8
RAG;1974;45.9
RAG;1975;52.6
RAG;1976;47.6
RAG;1977;69.9
RAG;1978;67.8
RAG;1979;72.1
RAG;1980;30.2
RAG;1981;42.5
RAG;1982;48.1
RAG;1983;51.7
RAG;1984;120.8
RAG;1985;63.9
RAG;1986;67.7
RAG;1987;43.5
RAG;1988;58.6
RAG;1989;31.8
RAG;1990;87.0
RAG;1991;70.2
RAG;1992;93.0
RAG;1993;60.0
RAG;1994;34.5
RAG;1995;55.0
RAG;1996;40.0
RAG;1997;47.0
RAG;1998;41.0
RAG;1999;47.7
RAG;2000;52.2
RAG;2001;64.7
RAG;2002;53.2
RAG;2003;37.9
RAG;2004;37.0
RAG;2005;29.7
RAG;2006;55.2
RAG;2007;32.5
RAG;2008;33.5
RAG;2009;40.0
RAG;2010;42.0
RAG;2011;46.0
