 

stn;time;rzz150mx
VIO;201303;3.1
VIO;201304;2.3
VIO;201305;3.4
VIO;201306;4.1
VIO;201307;6.2
VIO;201308;7.5
VIO;201309;2.9
VIO;201310;2.4
VIO;201311;1.5
VIO;201312;1.4
VIO;201401;5.4
VIO;201402;1.2
VIO;201403;1.3
VIO;201404;0.9
VIO;201405;5.4
VIO;201406;6.2
VIO;201407;2.2
VIO;201408;7.1
VIO;201409;3.5
VIO;201410;2.7
VIO;201411;1.7
VIO;201412;1.3
VIO;201501;1.3
VIO;201502;1.2
VIO;201503;0.6
VIO;201504;0.9
VIO;201505;2.8
VIO;201506;3.1
VIO;201507;6.8
VIO;201508;2.8
VIO;201509;5.8
VIO;201510;1.5
VIO;201511;0.3
VIO;201512;0.2
VIO;201601;1.2
VIO;201602;1.1
VIO;201603;2.0
VIO;201604;2.7
VIO;201605;2.1
VIO;201606;10.2
VIO;201607;12.4
VIO;201608;4.1
VIO;201609;2.2
VIO;201610;3.3
VIO;201611;0.9
VIO;201612;0.2
