 

stn;time;rre150m0
LEI;198812;101.0
LEI;198901;16.8
LEI;198902;91.5
LEI;198903;74.8
LEI;198904;107.7
LEI;198905;36.6
LEI;198906;48.3
LEI;198907;63.0
LEI;198908;45.0
LEI;198909;69.2
LEI;198910;70.9
LEI;198911;21.4
LEI;198912;100.8
LEI;199001;36.5
LEI;199002;226.0
LEI;199003;28.6
LEI;199004;70.7
LEI;199005;30.8
LEI;199006;163.5
LEI;199007;46.0
LEI;199008;67.2
LEI;199009;78.5
LEI;199010;111.3
LEI;199011;126.5
LEI;199012;90.9
LEI;199101;81.2
LEI;199102;30.2
LEI;199103;78.1
LEI;199104;33.6
LEI;199105;71.7
LEI;199106;160.4
LEI;199107;66.4
LEI;199108;24.6
LEI;199109;74.7
LEI;199110;50.8
LEI;199111;111.5
LEI;199112;110.3
LEI;199201;14.2
LEI;199202;64.0
LEI;199203;101.1
LEI;199204;106.6
LEI;199205;32.2
LEI;199206;81.9
LEI;199207;93.7
LEI;199208;65.0
LEI;199209;40.2
LEI;199210;137.8
LEI;199211;251.2
LEI;199212;65.2
LEI;199301;62.2
LEI;199302;18.7
LEI;199303;16.5
LEI;199304;48.3
LEI;199305;52.1
LEI;199306;72.0
LEI;199307;146.5
LEI;199308;101.7
LEI;199309;79.4
LEI;199310;94.6
LEI;199311;23.8
LEI;199312;178.6
LEI;199401;136.9
LEI;199402;66.1
LEI;199403;65.1
LEI;199404;79.5
LEI;199405;128.2
LEI;199406;59.5
LEI;199407;39.3
LEI;199408;50.3
LEI;199409;158.8
LEI;199410;80.5
LEI;199411;53.8
LEI;199412;182.0
LEI;199501;252.0
LEI;199502;132.2
LEI;199503;148.5
LEI;199504;41.3
LEI;199505;175.5
LEI;199506;63.3
LEI;199507;134.6
LEI;199508;87.8
LEI;199509;80.8
LEI;199510;19.9
LEI;199511;87.1
LEI;199512;124.0
LEI;199601;18.4
LEI;199602;43.3
LEI;199603;16.5
LEI;199604;30.8
LEI;199605;94.8
