 

stn;time;rhs150d0
LTB;18990801;0.0
LTB;18990802;3.0
LTB;18990803;0.0
LTB;18990804;0.0
LTB;18990805;0.3
LTB;18990806;13.4
LTB;18990807;2.8
LTB;18990808;15.5
LTB;18990809;5.3
LTB;18990810;0.0
LTB;18990811;0.0
LTB;18990812;0.0
LTB;18990813;0.0
LTB;18990814;0.0
LTB;18990815;20.9
LTB;18990816;10.0
LTB;18990817;15.8
LTB;18990818;0.1
LTB;18990819;0.0
LTB;18990820;0.0
LTB;18990821;0.0
LTB;18990822;0.0
LTB;18990823;0.0
LTB;18990824;0.0
LTB;18990825;0.0
LTB;18990826;0.0
LTB;18990827;0.0
LTB;18990828;0.5
LTB;18990829;0.1
LTB;18990830;2.8
LTB;18990831;0.1
LTB;18990901;0.0
LTB;18990902;5.4
LTB;18990903;0.4
LTB;18990904;0.0
LTB;18990905;9.1
LTB;18990906;0.3
LTB;18990907;16.1
LTB;18990908;13.4
LTB;18990909;34.9
LTB;18990910;7.1
LTB;18990911;17.8
LTB;18990912;2.8
LTB;18990913;0.1
LTB;18990914;0.0
LTB;18990915;0.1
LTB;18990916;6.6
LTB;18990917;0.6
LTB;18990918;0.1
LTB;18990919;0.0
LTB;18990920;4.7
LTB;18990921;0.0
LTB;18990922;4.4
LTB;18990923;0.4
LTB;18990924;0.1
LTB;18990925;0.0
LTB;18990926;2.6
LTB;18990927;0.0
LTB;18990928;9.1
LTB;18990929;0.0
LTB;18990930;0.1
LTB;18991001;0.0
LTB;18991002;6.2
LTB;18991003;0.0
LTB;18991004;0.0
LTB;18991005;9.7
LTB;18991006;5.3
LTB;18991007;14.4
LTB;18991008;0.0
LTB;18991009;0.1
LTB;18991010;0.0
LTB;18991011;0.1
LTB;18991012;1.3
LTB;18991013;3.5
LTB;18991014;0.1
LTB;18991015;1.2
LTB;18991016;0.0
LTB;18991017;0.1
LTB;18991018;0.0
LTB;18991019;0.1
LTB;18991020;0.0
LTB;18991021;0.0
LTB;18991022;0.0
LTB;18991023;0.0
LTB;18991024;0.0
LTB;18991025;0.0
LTB;18991026;0.0
LTB;18991027;0.0
LTB;18991028;0.2
LTB;18991029;0.0
LTB;18991030;0.0
LTB;18991031;6.1
LTB;18991101;0.0
LTB;18991102;0.0
LTB;18991103;0.0
LTB;18991104;0.0
LTB;18991105;0.0
LTB;18991106;0.0
LTB;18991107;0.0
LTB;18991108;5.5
LTB;18991109;0.1
LTB;18991110;8.2
LTB;18991111;0.0
LTB;18991112;0.0
LTB;18991113;0.0
LTB;18991114;0.0
LTB;18991115;0.0
LTB;18991116;0.0
LTB;18991117;0.0
LTB;18991118;0.0
LTB;18991119;0.0
LTB;18991120;0.0
LTB;18991121;0.0
LTB;18991122;0.0
LTB;18991123;0.0
LTB;18991124;0.0
LTB;18991125;0.0
LTB;18991126;0.0
LTB;18991127;0.0
LTB;18991128;0.0
LTB;18991129;0.0
LTB;18991130;0.0
LTB;18991201;0.0
LTB;18991202;0.0
LTB;18991203;0.0
LTB;18991204;0.0
LTB;18991205;16.2
LTB;18991206;20.3
LTB;18991207;11.5
LTB;18991208;2.9
LTB;18991209;0.1
LTB;18991210;0.0
LTB;18991211;1.1
LTB;18991212;0.0
LTB;18991213;0.0
LTB;18991214;0.8
LTB;18991215;5.0
LTB;18991216;0.0
LTB;18991217;0.0
LTB;18991218;0.0
LTB;18991219;0.0
LTB;18991220;3.1
LTB;18991221;0.0
LTB;18991222;0.0
LTB;18991223;10.3
LTB;18991224;0.0
LTB;18991225;7.2
LTB;18991226;0.0
LTB;18991227;0.0
LTB;18991228;0.0
LTB;18991229;4.3
LTB;18991230;0.0
LTB;18991231;0.0
LTB;19000101;0.0
LTB;19000102;0.0
LTB;19000103;0.5
LTB;19000104;14.4
LTB;19000105;6.7
LTB;19000106;0.0
LTB;19000107;1.9
LTB;19000108;3.6
LTB;19000109;6.2
LTB;19000110;3.2
LTB;19000111;4.5
LTB;19000112;0.9
LTB;19000113;0.0
LTB;19000114;0.0
LTB;19000115;2.3
LTB;19000116;11.8
LTB;19000117;0.6
LTB;19000118;13.8
