 

stn;time;tre200y0
IYBRU;1989;8.4
IYBRU;1990;8.2
IYBRU;1991;7.7
IYBRU;1992;8.2
IYBRU;1993;8.3
IYBRU;1994;9.2
IYBRU;1995;7.8
IYBRU;1996;7.9
IYBRU;1997;8.7
IYBRU;1998;8.5
IYBRU;1999;8.1
IYBRU;2000;7.7
IYBRU;2001;7.2
IYBRU;2002;7.9
IYBRU;2003;8.0
IYBRU;2004;7.4
IYBRU;2005;6.8
IYBRU;2006;7.5
IYBRU;2007;8.1
IYBRU;2008;8.0
IYBRU;2009;7.8
IYBRU;2010;7.2
IYBRU;2011;8.1
IYBRU;2012;7.8
IYBRU;2013;7.8
IYBRU;2014;9.2
IYBRU;2015;8.7
IYBRU;2016;8.4
IYBRU;2017;8.2
IYBRU;2018;8.9
IYBRU;2019;8.6
IYBRU;2020;8.4
