 

stn;time;rhs150m0
DAV;187601;104.8
DAV;187602;169.4
DAV;187603;141.1
DAV;187604;135.8
DAV;187605;70.3
DAV;187606;131.6
DAV;187607;52.7
DAV;187608;98.8
DAV;187609;61.1
DAV;187610;16.2
DAV;187611;44.1
DAV;187612;66.2
DAV;187701;64.9
DAV;187702;175.7
DAV;187703;99.0
DAV;187704;93.9
DAV;187705;109.1
DAV;187706;139.7
DAV;187707;226.1
DAV;187708;102.5
DAV;187709;17.2
DAV;187710;32.5
DAV;187711;71.8
DAV;187712;89.0
DAV;187801;113.9
DAV;187802;16.7
DAV;187803;181.1
DAV;187804;74.6
DAV;187805;127.7
DAV;187806;139.0
DAV;187807;167.3
DAV;187808;172.6
DAV;187809;151.7
DAV;187810;63.3
DAV;187811;88.5
DAV;187812;32.8
DAV;187901;28.5
DAV;187902;76.6
DAV;187903;26.2
DAV;187904;77.2
DAV;187905;99.3
DAV;187906;96.8
DAV;187907;178.3
DAV;187908;124.4
DAV;187909;51.1
DAV;187910;27.9
DAV;187911;114.7
DAV;187912;30.0
DAV;188001;21.7
DAV;188002;37.6
DAV;188003;44.0
DAV;188004;54.6
DAV;188005;76.9
DAV;188006;199.6
DAV;188007;144.5
DAV;188008;171.0
DAV;188009;118.1
DAV;188010;136.8
DAV;188011;65.3
DAV;188012;119.1
DAV;188101;16.9
DAV;188102;56.9
DAV;188103;68.8
DAV;188104;59.4
DAV;188105;89.3
DAV;188106;44.8
DAV;188107;122.0
DAV;188108;138.7
DAV;188109;140.7
DAV;188110;53.3
DAV;188111;20.3
DAV;188112;25.9
DAV;188201;5.6
DAV;188202;14.3
DAV;188203;28.0
DAV;188204;39.7
DAV;188205;45.4
DAV;188206;196.3
DAV;188207;119.8
DAV;188208;195.0
DAV;188209;160.2
DAV;188210;121.3
DAV;188211;81.6
DAV;188212;164.4
DAV;188301;17.7
DAV;188302;12.6
DAV;188303;22.4
DAV;188304;13.6
DAV;188305;63.2
DAV;188306;145.9
DAV;188307;171.2
DAV;188308;71.6
DAV;188309;160.4
DAV;188310;39.6
DAV;188311;33.4
DAV;188312;111.0
DAV;188401;61.7
DAV;188402;25.1
DAV;188403;5.6
DAV;188404;23.6
DAV;188405;57.9
DAV;188406;89.8
DAV;188407;160.1
DAV;188408;98.1
DAV;188409;31.6
DAV;188410;25.1
DAV;188411;9.9
DAV;188412;35.2
DAV;188501;3.9
DAV;188502;27.7
DAV;188503;11.1
DAV;188504;34.8
DAV;188505;97.9
DAV;188506;58.7
DAV;188507;109.9
DAV;188508;108.9
DAV;188509;234.9
DAV;188510;111.4
DAV;188511;39.3
DAV;188512;13.8
DAV;188601;29.1
DAV;188602;29.1
DAV;188603;18.1
DAV;188604;41.7
DAV;188605;44.0
DAV;188606;155.1
DAV;188607;139.3
DAV;188608;117.0
DAV;188609;39.5
DAV;188610;45.7
DAV;188611;47.8
DAV;188612;84.6
DAV;188701;7.4
DAV;188702;5.5
DAV;188703;45.5
DAV;188704;23.1
DAV;188705;47.9
DAV;188706;21.0
DAV;188707;114.6
DAV;188708;125.6
DAV;188709;74.9
DAV;188710;34.5
DAV;188711;42.4
DAV;188712;91.5
DAV;188801;55.8
DAV;188802;125.9
DAV;188803;68.2
DAV;188804;45.5
DAV;188805;10.5
DAV;188806;58.0
DAV;188807;83.8
DAV;188808;145.5
DAV;188809;149.1
DAV;188810;68.4
DAV;188811;70.5
DAV;188812;1.9
DAV;188901;22.8
DAV;188902;122.0
DAV;188903;27.4
DAV;188904;80.7
DAV;188905;78.9
DAV;188906;145.1
DAV;188907;136.3
DAV;188908;128.0
DAV;188909;90.7
DAV;188910;110.3
DAV;188911;21.6
DAV;188912;15.1
DAV;189001;40.4
