 

stn;time;rzz150mx
CHD;201708;11.3
CHD;201709;1.2
CHD;201710;1.7
CHD;201711;3.8
CHD;201712;1.0
CHD;201801;2.4
CHD;201802;1.3
CHD;201803;1.0
CHD;201804;2.3
CHD;201805;4.9
CHD;201806;10.5
CHD;201807;2.7
CHD;201808;11.6
CHD;201809;1.6
CHD;201810;1.7
CHD;201811;0.4
CHD;201812;4.7
CHD;201901;0.9
CHD;201902;1.3
CHD;201903;1.5
CHD;201904;1.1
CHD;201905;1.8
CHD;201906;8.1
CHD;201907;9.1
CHD;201908;4.9
CHD;201909;4.7
CHD;201910;1.7
CHD;201911;2.4
CHD;201912;1.0
CHD;202001;0.6
CHD;202002;2.5
CHD;202003;1.2
CHD;202004;1.0
CHD;202005;1.7
CHD;202006;5.0
CHD;202007;10.4
CHD;202008;12.5
CHD;202009;3.6
CHD;202010;1.7
CHD;202011;1.4
CHD;202012;1.2
CHD;202101;2.5
CHD;202102;1.3
CHD;202103;1.8
