 

stn;time;rsd700y0
CDM;1972;1
CDM;1973;0
CDM;1974;1
CDM;1975;0
CDM;1976;1
CDM;1977;1
CDM;1978;3
CDM;1979;3
CDM;1980;0
CDM;1981;1
CDM;1982;0
CDM;1983;1
CDM;1984;0
CDM;1985;1
CDM;1986;0
CDM;1987;0
CDM;1988;1
CDM;1989;0
CDM;1990;4
CDM;1991;0
CDM;1992;0
CDM;1993;1
CDM;1994;0
CDM;1995;1
CDM;1996;0
CDM;1997;0
CDM;1998;0
CDM;1999;0
CDM;2000;0
CDM;2001;0
CDM;2002;1
CDM;2003;0
CDM;2004;1
CDM;2005;0
CDM;2006;0
CDM;2007;1
CDM;2008;0
CDM;2009;0
CDM;2010;0
CDM;2011;0
CDM;2012;1
CDM;2013;0
CDM;2014;0
CDM;2015;2
CDM;2016;0
CDM;2017;0
CDM;2018;0
CDM;2019;0
CDM;2020;0
