 

stn;time;rsd300y0
BLU;1972;3
BLU;1973;4
BLU;1974;4
BLU;1975;8
BLU;1976;5
BLU;1977;6
BLU;1978;5
BLU;1979;9
BLU;1980;6
BLU;1981;8
BLU;1982;8
BLU;1983;4
BLU;1984;6
BLU;1985;5
BLU;1986;8
BLU;1987;3
BLU;1988;2
BLU;1989;5
BLU;1990;11
BLU;1991;4
BLU;1992;2
BLU;1993;2
BLU;1994;4
BLU;1995;4
BLU;1996;7
BLU;1997;8
BLU;1998;0
BLU;1999;10
BLU;2000;3
BLU;2001;5
BLU;2002;4
BLU;2003;2
BLU;2004;7
BLU;2005;4
BLU;2006;5
BLU;2007;4
BLU;2008;4
BLU;2009;3
BLU;2010;5
BLU;2011;4
BLU;2012;6
BLU;2013;5
BLU;2014;8
BLU;2015;4
BLU;2016;3
BLU;2017;2
BLU;2018;3
BLU;2019;7
BLU;2020;4
