 

stn;time;rs1000y0
BAD;1896;0
BAD;1897;0
BAD;1898;0
BAD;1899;0
BAD;1900;0
BAD;1901;0
BAD;1902;0
BAD;1903;0
BAD;1904;0
BAD;1905;0
BAD;1906;0
BAD;1907;0
BAD;1908;0
BAD;1909;0
BAD;1910;0
BAD;1911;0
BAD;1912;0
BAD;1913;0
BAD;1914;0
BAD;1915;0
BAD;1916;0
BAD;1917;0
BAD;1918;0
BAD;1919;0
BAD;1920;0
BAD;1921;0
BAD;1922;0
BAD;1923;0
BAD;1924;0
BAD;1925;0
BAD;1926;0
BAD;1927;0
BAD;1928;0
BAD;1929;0
BAD;1930;0
BAD;1931;0
BAD;1932;0
BAD;1933;0
BAD;1934;0
BAD;1935;0
BAD;1936;0
BAD;1937;0
BAD;1938;0
BAD;1939;0
BAD;1940;0
BAD;1941;0
BAD;1942;0
BAD;1943;0
BAD;1944;0
BAD;1945;0
BAD;1946;0
BAD;1947;0
BAD;1948;0
BAD;1949;0
BAD;1950;0
BAD;1951;0
BAD;1952;0
BAD;1953;0
BAD;1954;0
BAD;1955;0
BAD;1956;0
BAD;1957;0
BAD;1958;0
BAD;1959;0
BAD;1960;0
BAD;1961;0
BAD;1962;0
BAD;1963;0
BAD;1964;0
BAD;1965;0
BAD;1966;0
BAD;1967;0
BAD;1968;0
BAD;1969;0
BAD;1970;0
BAD;1971;0
BAD;1972;0
BAD;1973;0
BAD;1974;0
BAD;1975;0
BAD;1976;0
BAD;1977;0
BAD;1978;0
BAD;1979;0
BAD;1980;0
BAD;1981;0
BAD;1982;0
BAD;1983;0
BAD;1984;0
BAD;1985;0
BAD;1986;0
BAD;1987;0
BAD;1988;0
BAD;1989;0
BAD;1990;0
BAD;1991;0
BAD;1992;0
BAD;1993;0
BAD;1994;0
BAD;1995;0
