 

stn;time;rre150mx
GRE;201307;39.7
GRE;201308;23.6
GRE;201309;36.5
GRE;201310;16.4
GRE;201311;24.1
GRE;201312;30.0
GRE;201401;20.6
GRE;201402;23.0
GRE;201403;19.0
GRE;201404;19.7
GRE;201405;27.4
GRE;201406;61.2
GRE;201407;39.5
GRE;201408;20.5
GRE;201409;14.4
GRE;201410;34.7
GRE;201411;40.1
GRE;201412;28.4
GRE;201501;28.7
GRE;201502;11.4
GRE;201503;37.1
GRE;201504;28.0
GRE;201505;84.1
GRE;201506;14.9
GRE;201507;13.1
GRE;201508;17.8
GRE;201509;19.5
GRE;201510;12.7
GRE;201511;64.9
GRE;201512;4.7
GRE;201601;31.8
GRE;201602;19.8
GRE;201603;18.3
GRE;201604;18.9
GRE;201605;78.3
GRE;201606;39.2
GRE;201607;26.3
GRE;201608;15.2
GRE;201609;21.9
GRE;201610;23.7
GRE;201611;32.6
GRE;201612;0.0
GRE;201701;20.7
GRE;201702;13.7
GRE;201703;19.1
GRE;201704;37.6
GRE;201705;41.4
GRE;201706;36.5
GRE;201707;25.2
GRE;201708;22.8
GRE;201709;10.0
GRE;201710;7.2
GRE;201711;29.8
GRE;201712;30.7
GRE;201801;32.8
GRE;201802;13.6
GRE;201803;12.2
GRE;201804;7.1
GRE;201805;15.3
GRE;201806;31.4
GRE;201807;35.4
GRE;201808;8.8
GRE;201809;12.5
GRE;201810;20.5
GRE;201811;5.8
GRE;201812;43.6
GRE;201901;14.5
GRE;201902;11.0
GRE;201903;42.7
GRE;201904;23.9
GRE;201905;26.0
GRE;201906;42.2
GRE;201907;18.6
GRE;201908;18.9
GRE;201909;15.7
GRE;201910;24.5
GRE;201911;17.6
GRE;201912;19.5
GRE;202001;15.3
GRE;202002;17.2
GRE;202003;35.1
GRE;202004;20.7
GRE;202005;24.1
GRE;202006;36.0
GRE;202007;28.7
GRE;202008;30.4
GRE;202009;21.6
GRE;202010;39.0
GRE;202011;15.9
GRE;202012;14.4
GRE;202101;29.7
GRE;202102;9.6
GRE;202103;9.6
GRE;202104;11.8
GRE;202105;26.1
