 

stn;time;rsd300y0
UST;1946;4
UST;1947;3
UST;1948;3
UST;1949;0
UST;1950;4
UST;1951;5
UST;1952;4
UST;1953;5
UST;1954;5
UST;1955;3
UST;1956;3
UST;1957;3
UST;1958;7
UST;1959;2
UST;1960;2
UST;1961;1
UST;1962;3
UST;1963;3
UST;1964;3
UST;1965;5
UST;1966;2
UST;1967;3
UST;1968;3
UST;1969;1
UST;1970;5
UST;1971;3
UST;1972;3
UST;1973;2
UST;1974;3
UST;1975;5
UST;1976;4
UST;1977;2
UST;1978;6
UST;1979;7
UST;1980;3
UST;1981;6
UST;1982;4
UST;1983;6
UST;1984;6
UST;1985;2
UST;1986;8
UST;1987;5
UST;1988;1
UST;1989;1
UST;1990;6
UST;1991;5
UST;1992;4
UST;1993;7
UST;1994;4
UST;1995;10
UST;1996;1
UST;1997;5
UST;1998;4
UST;1999;9
UST;2000;3
UST;2001;5
UST;2002;6
UST;2003;0
UST;2004;2
UST;2005;3
UST;2006;2
UST;2007;5
UST;2008;5
UST;2009;5
UST;2010;4
UST;2011;4
UST;2012;6
UST;2013;4
UST;2014;7
UST;2015;5
UST;2016;7
UST;2017;6
UST;2018;3
UST;2019;2
UST;2020;4
