 

stn;time;tnd00xy0
BOZ;1965;13
BOZ;1966;11
BOZ;1967;14
BOZ;1968;11
BOZ;1969;26
BOZ;1970;17
BOZ;1971;29
BOZ;1972;15
BOZ;1973;15
BOZ;1974;3
BOZ;1975;11
BOZ;1976;21
BOZ;1977;12
BOZ;1978;12
BOZ;1979;12
BOZ;1980;19
BOZ;1981;16
BOZ;1982;5
BOZ;1983;14
BOZ;1984;5
BOZ;1985;29
BOZ;1986;19
BOZ;1987;25
BOZ;1988;2
BOZ;1989;22
