 

stn;time;hns000mx
KLO;197012;6
KLO;197101;1
KLO;197102;3
KLO;197103;2
KLO;197104;0
KLO;197105;0
KLO;197106;0
KLO;197107;0
KLO;197108;0
KLO;197109;0
KLO;197110;0
KLO;197111;3
KLO;197112;3
KLO;197201;4
KLO;197202;1
KLO;197203;0
KLO;197204;0
KLO;197205;0
KLO;197206;0
KLO;197207;0
KLO;197208;0
KLO;197209;0
KLO;197210;0
KLO;197211;1
KLO;197212;1
KLO;197301;8
KLO;197302;8
KLO;197303;3
KLO;197304;6
KLO;197305;0
KLO;197306;0
KLO;197307;0
KLO;197308;0
KLO;197309;0
KLO;197310;0
KLO;197311;6
KLO;197312;2
KLO;197401;1
KLO;197402;7
KLO;197403;8
KLO;197404;0
KLO;197405;0
KLO;197406;0
KLO;197407;0
KLO;197408;0
KLO;197409;0
KLO;197410;1
KLO;197411;1
KLO;197412;3
KLO;197501;0
KLO;197502;1
KLO;197503;10
KLO;197504;4
KLO;197505;0
KLO;197506;0
KLO;197507;0
KLO;197508;0
KLO;197509;0
KLO;197510;0
KLO;197511;4
KLO;197512;5
KLO;197601;10
KLO;197602;3
KLO;197603;3
KLO;197604;4
KLO;197605;0
KLO;197606;0
KLO;197607;0
KLO;197608;0
KLO;197609;0
KLO;197610;0
KLO;197611;0
KLO;197612;10
KLO;197701;20
KLO;197702;1
KLO;197703;3
KLO;197704;2
KLO;197705;0
KLO;197706;0
KLO;197707;0
KLO;197708;0
KLO;197709;0
KLO;197710;0
KLO;197711;1
KLO;197712;2
KLO;197801;3
KLO;197802;12
KLO;197803;1
KLO;197804;0
KLO;197805;0
KLO;197806;0
KLO;197807;0
KLO;197808;0
KLO;197809;0
KLO;197810;0
KLO;197811;2
KLO;197812;5
KLO;197901;25
KLO;197902;2
KLO;197903;0
KLO;197904;1
KLO;197905;3
KLO;197906;0
KLO;197907;0
KLO;197908;0
KLO;197909;0
KLO;197910;0
KLO;197911;8
KLO;197912;15
KLO;198001;5
KLO;198002;0
KLO;198003;9
KLO;198004;1
KLO;198005;0
KLO;198006;0
KLO;198007;0
KLO;198008;0
KLO;198009;0
KLO;198010;0
KLO;198011;6
KLO;198012;10
KLO;198101;11
KLO;198102;5
KLO;198103;3
KLO;198104;0
KLO;198105;0
KLO;198106;0
KLO;198107;0
KLO;198108;0
KLO;198109;0
KLO;198110;0
KLO;198111;0
KLO;198112;7
KLO;198201;14
KLO;198202;9
KLO;198203;2
KLO;198204;1
KLO;198205;0
KLO;198206;0
KLO;198207;0
KLO;198208;0
KLO;198209;0
KLO;198210;0
KLO;198211;0
KLO;198212;2
KLO;198301;4
KLO;198302;6
KLO;198303;2
KLO;198304;1
KLO;198305;0
KLO;198306;0
KLO;198307;0
KLO;198308;0
KLO;198309;0
KLO;198310;0
KLO;198311;0
KLO;198312;4
KLO;198401;12
KLO;198402;15
KLO;198403;4
KLO;198404;2
KLO;198405;0
KLO;198406;0
KLO;198407;0
KLO;198408;0
KLO;198409;0
KLO;198410;0
KLO;198411;0
KLO;198412;4
KLO;198501;10
KLO;198502;10
KLO;198503;13
KLO;198504;0
KLO;198505;0
KLO;198506;0
KLO;198507;0
KLO;198508;0
KLO;198509;0
KLO;198510;0
KLO;198511;7
KLO;198512;1
KLO;198601;6
KLO;198602;24
KLO;198603;6
KLO;198604;1
KLO;198605;0
KLO;198606;0
KLO;198607;0
KLO;198608;0
KLO;198609;0
KLO;198610;0
KLO;198611;0
KLO;198612;8
KLO;198701;8
KLO;198702;6
KLO;198703;10
KLO;198704;0
KLO;198705;0
KLO;198706;0
KLO;198707;0
KLO;198708;0
KLO;198709;0
KLO;198710;0
KLO;198711;0
KLO;198712;0
KLO;198801;3
KLO;198802;12
KLO;198803;2
KLO;198804;0
KLO;198805;0
KLO;198806;0
KLO;198807;0
KLO;198808;0
KLO;198809;0
KLO;198810;0
KLO;198811;11
KLO;198812;3
KLO;198901;0
KLO;198902;2
KLO;198903;0
KLO;198904;0
KLO;198905;0
KLO;198906;0
KLO;198907;0
KLO;198908;0
KLO;198909;0
KLO;198910;0
KLO;198911;1
KLO;198912;0
KLO;199001;0
KLO;199002;1
KLO;199003;0
KLO;199004;0
KLO;199005;0
KLO;199006;0
KLO;199007;0
KLO;199008;0
KLO;199009;0
KLO;199010;0
KLO;199011;15
KLO;199012;16
KLO;199101;4
KLO;199102;8
KLO;199103;0
KLO;199104;0
KLO;199105;0
KLO;199106;0
KLO;199107;0
KLO;199108;0
KLO;199109;0
KLO;199110;0
KLO;199111;6
KLO;199112;8
KLO;199201;12
KLO;199202;8
KLO;199203;0
KLO;199204;0
KLO;199205;0
KLO;199206;0
KLO;199207;0
KLO;199208;0
KLO;199209;0
KLO;199210;0
KLO;199211;0
KLO;199212;0
KLO;199301;3
KLO;199302;8
KLO;199303;3
KLO;199304;0
KLO;199305;0
KLO;199306;0
KLO;199307;0
KLO;199308;0
KLO;199309;0
KLO;199310;0
KLO;199311;0
KLO;199312;6
KLO;199401;5
KLO;199402;1
KLO;199403;0
KLO;199404;1
KLO;199405;0
KLO;199406;0
KLO;199407;0
KLO;199408;0
KLO;199409;0
KLO;199410;0
KLO;199411;0
KLO;199412;0
KLO;199501;8
KLO;199502;2
KLO;199503;5
KLO;199504;0
KLO;199505;0
KLO;199506;0
KLO;199507;0
KLO;199508;0
KLO;199509;0
KLO;199510;0
KLO;199511;0
KLO;199512;14
KLO;199601;0
KLO;199602;9
KLO;199603;1
KLO;199604;1
KLO;199605;0
KLO;199606;0
KLO;199607;0
KLO;199608;0
KLO;199609;0
KLO;199610;0
KLO;199611;8
KLO;199612;9
KLO;199701;1
KLO;199702;0
KLO;199703;0
KLO;199704;1
KLO;199705;0
KLO;199706;0
KLO;199707;0
KLO;199708;0
KLO;199709;0
KLO;199710;0
KLO;199711;0
KLO;199712;9
KLO;199801;5
KLO;199802;0
KLO;199803;2
KLO;199804;3
KLO;199805;0
KLO;199806;0
KLO;199807;0
KLO;199808;0
KLO;199809;0
KLO;199810;0
KLO;199811;11
KLO;199812;5
KLO;199901;10
KLO;199902;18
KLO;199903;1
KLO;199904;0
KLO;199905;0
KLO;199906;0
KLO;199907;0
KLO;199908;0
KLO;199909;0
KLO;199910;0
KLO;199911;17
KLO;199912;5
KLO;200001;4
KLO;200002;4
KLO;200003;0
KLO;200004;0
KLO;200005;0
KLO;200006;0
KLO;200007;0
KLO;200008;0
KLO;200009;0
KLO;200010;0
KLO;200011;0
KLO;200012;7
KLO;200101;2
KLO;200102;1
KLO;200103;5
KLO;200104;0
KLO;200105;0
KLO;200106;0
KLO;200107;0
KLO;200108;0
KLO;200109;0
KLO;200110;0
KLO;200111;0
KLO;200112;7
KLO;200201;0
KLO;200202;3
KLO;200203;0
KLO;200204;0
KLO;200205;0
KLO;200206;0
KLO;200207;0
KLO;200208;0
KLO;200209;0
KLO;200210;0
KLO;200211;0
KLO;200212;0
KLO;200301;6
KLO;200302;8
KLO;200303;0
KLO;200304;1
KLO;200305;0
KLO;200306;0
KLO;200307;0
KLO;200308;0
KLO;200309;0
KLO;200310;0
KLO;200311;1
KLO;200312;1
KLO;200401;20
KLO;200402;5
KLO;200403;2
KLO;200404;0
KLO;200405;0
KLO;200406;0
KLO;200407;0
KLO;200408;0
KLO;200409;0
KLO;200410;0
KLO;200411;0
KLO;200412;11
KLO;200501;2
KLO;200502;6
KLO;200503;2
KLO;200504;0
KLO;200505;0
KLO;200506;0
KLO;200507;0
KLO;200508;0
KLO;200509;0
KLO;200510;0
KLO;200511;9
KLO;200512;5
KLO;200601;6
KLO;200602;3
KLO;200603;45
KLO;200604;1
KLO;200605;0
KLO;200606;0
KLO;200607;0
KLO;200608;0
KLO;200609;0
KLO;200610;0
KLO;200611;0
KLO;200612;0
KLO;200701;9
KLO;200702;0
KLO;200703;13
KLO;200704;0
KLO;200705;0
KLO;200706;0
KLO;200707;0
KLO;200708;0
KLO;200709;0
KLO;200710;0
KLO;200711;1
KLO;200712;1
KLO;200801;0
KLO;200802;0
KLO;200803;4
KLO;200804;0
KLO;200805;0
KLO;200806;0
KLO;200807;0
KLO;200808;0
KLO;200809;0
KLO;200810;9
KLO;200811;10
KLO;200812;13
KLO;200901;2
KLO;200902;9
KLO;200903;2
KLO;200904;0
KLO;200905;0
KLO;200906;0
KLO;200907;0
KLO;200908;0
KLO;200909;0
KLO;200910;0
KLO;200911;5
KLO;200912;5
KLO;201001;6
KLO;201002;4
KLO;201003;2
KLO;201004;0
KLO;201005;0
KLO;201006;0
KLO;201007;0
KLO;201008;0
KLO;201009;0
KLO;201010;0
KLO;201011;3
KLO;201012;11
KLO;201101;7
KLO;201102;4
KLO;201103;0
KLO;201104;0
KLO;201105;0
KLO;201106;0
KLO;201107;0
KLO;201108;0
KLO;201109;0
KLO;201110;0
KLO;201111;0
KLO;201112;5
KLO;201201;2
KLO;201202;3
KLO;201203;0
KLO;201204;0
KLO;201205;0
KLO;201206;0
KLO;201207;0
KLO;201208;0
KLO;201209;0
KLO;201210;6
KLO;201211;3
KLO;201212;17
KLO;201301;8
KLO;201302;8
KLO;201303;2
KLO;201304;0
KLO;201305;0
KLO;201306;0
KLO;201307;0
KLO;201308;0
KLO;201309;0
KLO;201310;0
KLO;201311;6
KLO;201312;2
KLO;201401;0
KLO;201402;0
KLO;201403;0
KLO;201404;0
KLO;201405;0
KLO;201406;0
KLO;201407;0
KLO;201408;0
KLO;201409;0
KLO;201410;0
KLO;201411;0
KLO;201412;15
KLO;201501;8
KLO;201502;3
KLO;201503;0
KLO;201504;0
KLO;201505;0
KLO;201506;0
KLO;201507;0
KLO;201508;0
KLO;201509;0
KLO;201510;0
KLO;201511;2
KLO;201512;0
KLO;201601;4
KLO;201602;6
KLO;201603;6
KLO;201604;0
KLO;201605;0
KLO;201606;0
KLO;201607;0
KLO;201608;0
KLO;201609;0
KLO;201610;0
KLO;201611;0
KLO;201612;0
KLO;201701;7
KLO;201702;3
KLO;201703;0
KLO;201704;0
KLO;201705;0
KLO;201706;0
KLO;201707;0
KLO;201708;0
KLO;201709;0
KLO;201710;0
KLO;201711;2
KLO;201712;5
KLO;201801;0
KLO;201802;3
KLO;201803;7
KLO;201804;0
KLO;201805;0
KLO;201806;0
KLO;201807;0
KLO;201808;0
KLO;201809;0
KLO;201810;0
KLO;201811;0
KLO;201812;5
KLO;201901;6
KLO;201902;3
KLO;201903;0
KLO;201904;0
KLO;201905;0
KLO;201906;0
KLO;201907;0
KLO;201908;0
KLO;201909;0
KLO;201910;0
KLO;201911;0
KLO;201912;0
KLO;202001;0
KLO;202002;0
KLO;202003;0
KLO;202004;0
KLO;202005;0
KLO;202006;0
KLO;202007;0
KLO;202008;0
KLO;202009;0
KLO;202010;0
KLO;202011;5
KLO;202012;3
KLO;202101;33
KLO;202102;4
KLO;202103;0
