 

stn;time;rzz150mx
TIBIA;200801;1.9
TIBIA;200802;0.9
TIBIA;200803;2.0
TIBIA;200804;1.7
TIBIA;200805;4.8
TIBIA;200806;3.7
TIBIA;200807;7.6
TIBIA;200808;10.6
TIBIA;200809;3.9
TIBIA;200810;2.6
TIBIA;200811;2.6
TIBIA;200812;13.7
TIBIA;200901;0.6
TIBIA;200902;1.7
TIBIA;200903;1.1
TIBIA;200904;4.2
TIBIA;200905;3.3
TIBIA;200906;9.7
TIBIA;200907;17.1
TIBIA;200908;9.3
TIBIA;200909;2.5
TIBIA;200910;2.3
TIBIA;200911;2.2
TIBIA;200912;9.1
TIBIA;201001;0.9
TIBIA;201002;0.9
TIBIA;201003;2.6
TIBIA;201004;4.7
TIBIA;201005;3.9
TIBIA;201006;5.0
TIBIA;201007;7.0
TIBIA;201008;4.6
TIBIA;201009;2.7
TIBIA;201010;3.0
TIBIA;201011;3.5
TIBIA;201012;1.0
TIBIA;201101;1.0
TIBIA;201102;0.9
TIBIA;201103;1.5
TIBIA;201104;2.2
TIBIA;201105;6.6
TIBIA;201106;2.9
TIBIA;201107;9.6
TIBIA;201108;4.7
TIBIA;201109;14.8
TIBIA;201110;3.2
TIBIA;201111;2.1
TIBIA;201112;0.9
TIBIA;201201;1.9
TIBIA;201202;0.1
TIBIA;201203;5.0
TIBIA;201204;2.2
TIBIA;201205;1.9
TIBIA;201206;5.7
TIBIA;201207;13.7
TIBIA;201208;17.4
TIBIA;201209;9.1
TIBIA;201210;2.8
TIBIA;201211;2.0
TIBIA;201212;0.5
TIBIA;201301;0.4
TIBIA;201302;0.7
TIBIA;201303;0.6
TIBIA;201304;14.1
TIBIA;201305;2.0
TIBIA;201306;9.2
TIBIA;201307;6.4
TIBIA;201308;6.0
TIBIA;201309;3.6
TIBIA;201310;5.6
TIBIA;201311;1.9
TIBIA;201312;6.3
TIBIA;201401;0.8
TIBIA;201402;1.9
TIBIA;201403;1.1
TIBIA;201404;1.8
TIBIA;201405;4.2
TIBIA;201406;4.2
TIBIA;201407;2.7
TIBIA;201408;4.8
TIBIA;201409;2.9
TIBIA;201410;7.8
TIBIA;201411;3.4
TIBIA;201412;1.0
TIBIA;201501;1.5
TIBIA;201502;0.9
TIBIA;201503;0.4
TIBIA;201504;1.5
TIBIA;201505;4.1
TIBIA;201506;14.7
TIBIA;201507;7.2
TIBIA;201508;9.7
TIBIA;201509;6.1
TIBIA;201510;2.1
TIBIA;201511;0.3
TIBIA;201512;0.0
TIBIA;201601;0.5
TIBIA;201602;1.3
TIBIA;201603;1.5
TIBIA;201604;3.9
TIBIA;201605;6.5
TIBIA;201606;3.8
TIBIA;201607;10.2
TIBIA;201608;5.0
TIBIA;201609;4.8
TIBIA;201610;2.5
TIBIA;201611;1.0
TIBIA;201612;0.2
