 

stn;time;rsd300y0
STB;1899;11
STB;1900;11
STB;1901;11
STB;1902;10
STB;1903;11
STB;1904;13
STB;1905;20
STB;1906;12
STB;1907;12
STB;1908;15
STB;1909;9
STB;1910;18
STB;1911;10
STB;1912;13
STB;1913;19
STB;1914;18
STB;1915;12
STB;1916;15
STB;1917;11
STB;1918;18
STB;1919;16
STB;1920;11
STB;1921;7
STB;1922;19
STB;1923;19
STB;1924;19
STB;1925;10
STB;1926;15
STB;1927;23
STB;1928;15
STB;1929;12
STB;1930;32
STB;1931;14
STB;1932;14
STB;1933;14
STB;1934;14
STB;1935;23
STB;1936;14
STB;1937;15
STB;1938;11
STB;1939;17
STB;1940;25
STB;1941;11
STB;1942;9
STB;1943;14
STB;1944;19
STB;1945;11
STB;1946;5
STB;1947;15
STB;1948;13
STB;1949;8
STB;1950;12
