 

stn;time;rhs150m0
ENG;186401;53.5
ENG;186402;78.4
ENG;186403;69.8
ENG;186404;174.4
ENG;186405;240.6
ENG;186406;225.2
ENG;186407;199.4
ENG;186408;101.6
ENG;186409;105.7
ENG;186410;80.8
ENG;186411;77.5
ENG;186412;3.7
ENG;186501;91.1
ENG;186502;90.2
ENG;186503;120.9
ENG;186504;2.7
ENG;186505;116.7
ENG;186506;127.8
ENG;186507;210.0
ENG;186508;219.2
ENG;186509;3.2
ENG;186510;131.3
ENG;186511;74.3
ENG;186512;17.9
ENG;186601;71.6
ENG;186602;154.1
ENG;186603;118.9
ENG;186604;141.3
ENG;186605;158.7
ENG;186606;95.1
ENG;186607;167.7
ENG;186608;281.3
ENG;186609;144.8
ENG;186610;23.6
ENG;186611;198.8
ENG;186612;119.4
ENG;186701;206.3
ENG;186702;108.1
ENG;186703;166.9
ENG;186704;262.8
ENG;186705;172.0
ENG;186706;183.6
ENG;186707;62.9
ENG;186708;138.8
ENG;186709;110.8
ENG;186710;203.8
ENG;186711;40.9
ENG;186712;167.0
ENG;186801;98.0
ENG;186802;19.6
ENG;186803;226.4
ENG;186804;139.9
ENG;186805;74.0
ENG;186806;177.8
ENG;186807;170.7
ENG;186808;140.9
ENG;186809;107.6
ENG;186810;257.1
ENG;186811;52.6
ENG;186812;189.8
ENG;186901;57.9
ENG;186902;44.4
ENG;186903;172.8
ENG;186904;115.1
ENG;186905;140.7
ENG;186906;173.0
ENG;186907;131.8
ENG;186908;221.4
ENG;186909;94.8
ENG;186910;121.8
ENG;186911;138.3
ENG;186912;107.9
ENG;187001;42.4
ENG;187002;26.0
ENG;187003;95.4
ENG;187004;74.3
ENG;187005;55.8
ENG;187006;118.0
ENG;187007;108.5
ENG;187008;219.8
ENG;187009;92.3
ENG;187010;289.9
ENG;187011;137.7
ENG;187012;72.8
ENG;187101;47.7
ENG;187102;82.8
ENG;187103;75.9
ENG;187104;201.9
ENG;187105;109.4
ENG;187106;197.6
ENG;187107;123.7
ENG;187108;178.5
ENG;187109;45.0
ENG;187110;164.5
ENG;187111;80.2
ENG;187112;20.0
ENG;187201;53.1
ENG;187202;64.7
ENG;187203;77.4
ENG;187204;129.4
ENG;187205;337.7
ENG;187206;215.8
ENG;187207;144.0
ENG;187208;245.1
ENG;187209;97.6
ENG;187210;213.9
ENG;187211;49.5
ENG;187212;119.0
ENG;187301;21.8
ENG;187302;35.4
ENG;187303;79.9
ENG;187304;110.1
ENG;187305;145.7
ENG;187306;136.7
ENG;187307;206.1
ENG;187308;232.3
ENG;187309;148.2
ENG;187310;138.8
ENG;187311;84.0
ENG;187312;59.3
ENG;187401;32.3
ENG;187402;50.2
ENG;187403;61.4
ENG;187404;107.9
ENG;187405;157.2
ENG;187406;254.1
ENG;187407;265.8
ENG;187408;160.2
ENG;187409;69.9
ENG;187410;74.5
ENG;187411;176.4
ENG;187412;85.6
ENG;187501;173.4
ENG;187502;82.1
ENG;187503;72.9
ENG;187504;33.9
ENG;187505;106.9
ENG;187506;189.0
ENG;187507;195.8
ENG;187508;165.2
ENG;187509;174.6
ENG;187510;230.2
ENG;187511;153.4
ENG;187512;27.8
ENG;187601;58.3
ENG;187602;182.9
ENG;187603;204.2
ENG;187604;141.1
ENG;187605;108.5
ENG;187606;184.6
ENG;187607;135.3
ENG;187608;113.9
ENG;187609;146.9
ENG;187610;23.9
ENG;187611;115.2
ENG;187612;59.6
ENG;187701;75.6
ENG;187702;188.9
ENG;187703;152.8
ENG;187704;164.7
ENG;187705;151.3
ENG;187706;176.6
ENG;187707;269.8
ENG;187708;179.2
ENG;187709;85.8
ENG;187710;94.2
ENG;187711;117.4
ENG;187712;133.6
ENG;187801;112.1
ENG;187802;30.9
ENG;187803;171.4
ENG;187804;162.0
ENG;187805;192.1
ENG;187806;282.9
ENG;187807;247.0
ENG;187808;207.7
ENG;187809;168.2
ENG;187810;126.7
ENG;187811;90.2
ENG;187812;119.4
ENG;187901;69.9
ENG;187902;101.0
ENG;187903;34.5
ENG;187904;220.7
ENG;187905;189.6
ENG;187906;167.6
ENG;187907;178.9
ENG;187908;184.1
ENG;187909;143.7
ENG;187910;109.1
ENG;187911;155.7
ENG;187912;38.9
ENG;188001;40.5
ENG;188002;42.1
ENG;188003;49.7
ENG;188004;147.3
ENG;188005;140.8
ENG;188006;242.2
ENG;188007;180.1
ENG;188008;164.9
ENG;188009;100.1
ENG;188010;302.5
ENG;188011;41.2
ENG;188012;122.1
ENG;188101;38.2
ENG;188102;85.1
ENG;188103;112.4
ENG;188104;167.9
ENG;188105;133.9
ENG;188106;241.0
ENG;188107;178.0
ENG;188108;249.3
ENG;188109;244.0
ENG;188110;105.8
ENG;188111;26.1
ENG;188112;58.8
ENG;188201;28.2
ENG;188202;31.7
ENG;188203;59.2
ENG;188204;104.1
ENG;188205;133.4
ENG;188206;258.0
ENG;188207;184.6
ENG;188208;169.3
ENG;188209;308.7
ENG;188210;250.5
ENG;188211;140.3
ENG;188212;176.5
ENG;188301;60.5
ENG;188302;36.1
ENG;188303;82.7
ENG;188304;64.8
ENG;188305;126.3
ENG;188306;253.0
ENG;188307;187.0
ENG;188308;130.2
ENG;188309;139.3
ENG;188310;131.6
ENG;188311;78.6
ENG;188312;132.7
ENG;188401;64.4
ENG;188402;47.4
ENG;188403;32.5
ENG;188404;66.5
ENG;188405;119.9
ENG;188406;235.2
ENG;188407;179.1
ENG;188408;202.8
ENG;188409;134.0
ENG;188410;66.6
ENG;188411;36.8
ENG;188412;90.0
ENG;188501;22.3
ENG;188502;80.0
ENG;188503;62.6
ENG;188504;71.7
