 

stn;time;rzz150mx
VST;201712;2.0
VST;201801;3.1
VST;201802;1.5
VST;201803;1.9
VST;201804;1.9
VST;201805;9.9
VST;201806;16.4
VST;201807;15.1
VST;201808;14.0
VST;201809;6.2
VST;201810;3.0
VST;201811;1.1
VST;201812;3.9
VST;201901;1.6
VST;201902;2.6
VST;201903;2.8
VST;201904;1.2
VST;201905;3.3
VST;201906;9.3
VST;201907;5.3
VST;201908;6.9
VST;201909;4.7
VST;201910;3.3
VST;201911;4.0
VST;201912;1.2
VST;202001;2.6
VST;202002;2.3
VST;202003;2.0
VST;202004;2.7
VST;202005;3.4
VST;202006;4.7
VST;202007;20.6
VST;202008;6.2
VST;202009;5.5
VST;202010;1.9
VST;202011;1.9
VST;202012;1.8
VST;202101;1.5
VST;202102;1.8
VST;202103;2.3
