 

stn;time;fklnd3m0
CHM;199801;0
CHM;199802;0
CHM;199803;0
CHM;199804;0
CHM;199805;0
CHM;199806;0
CHM;199807;0
CHM;199808;0
CHM;199809;0
CHM;199810;1
CHM;199811;0
CHM;199812;0
CHM;199901;0
CHM;199902;1
CHM;199903;0
CHM;199904;0
CHM;199905;0
CHM;199906;0
CHM;199907;0
CHM;199908;0
CHM;199909;0
CHM;199910;0
CHM;199911;0
CHM;199912;0
CHM;200001;0
CHM;200002;0
CHM;200003;0
CHM;200004;0
CHM;200005;0
CHM;200006;0
CHM;200007;0
CHM;200008;0
CHM;200009;0
CHM;200010;0
CHM;200011;0
CHM;200012;0
CHM;200101;0
CHM;200102;0
CHM;200103;0
CHM;200104;0
CHM;200105;0
CHM;200106;0
CHM;200107;0
CHM;200108;0
CHM;200109;0
CHM;200110;0
CHM;200111;0
CHM;200112;0
CHM;200201;0
CHM;200202;0
CHM;200203;0
CHM;200204;0
CHM;200205;0
CHM;200206;1
CHM;200207;0
CHM;200208;0
CHM;200209;0
CHM;200210;0
CHM;200211;0
CHM;200212;0
CHM;200301;1
CHM;200302;1
CHM;200303;0
CHM;200304;0
CHM;200305;0
CHM;200306;0
CHM;200307;0
CHM;200308;0
CHM;200309;0
CHM;200310;0
CHM;200311;0
CHM;200312;0
CHM;200401;0
CHM;200402;0
CHM;200403;0
CHM;200404;0
CHM;200405;0
CHM;200406;0
CHM;200407;0
CHM;200408;0
CHM;200409;0
CHM;200410;0
CHM;200411;0
CHM;200412;1
CHM;200501;0
CHM;200502;0
CHM;200503;0
CHM;200504;0
CHM;200505;0
CHM;200506;0
CHM;200507;0
CHM;200508;0
CHM;200509;0
CHM;200510;0
CHM;200511;0
CHM;200512;0
CHM;200601;0
CHM;200602;0
CHM;200603;0
CHM;200604;0
CHM;200605;0
CHM;200606;0
CHM;200607;0
CHM;200608;0
CHM;200609;0
CHM;200610;0
CHM;200611;0
CHM;200612;0
CHM;200701;0
CHM;200702;0
CHM;200703;0
CHM;200704;0
CHM;200705;0
CHM;200706;0
CHM;200707;0
CHM;200708;0
CHM;200709;0
CHM;200710;0
CHM;200711;0
CHM;200712;0
CHM;200801;0
CHM;200802;0
CHM;200803;0
CHM;200804;0
CHM;200805;0
CHM;200806;0
CHM;200807;0
CHM;200808;0
CHM;200809;0
CHM;200810;0
CHM;200811;1
CHM;200812;0
CHM;200901;0
CHM;200902;0
CHM;200903;0
CHM;200904;0
CHM;200905;0
CHM;200906;0
CHM;200907;0
CHM;200908;0
CHM;200909;0
CHM;200910;0
CHM;200911;0
CHM;200912;0
CHM;201001;0
CHM;201002;0
CHM;201003;0
CHM;201004;0
CHM;201005;0
CHM;201006;0
CHM;201007;0
CHM;201008;0
CHM;201009;0
CHM;201010;0
CHM;201011;0
CHM;201012;0
CHM;201101;0
CHM;201102;0
CHM;201103;0
CHM;201104;0
CHM;201105;0
CHM;201106;0
CHM;201107;0
CHM;201108;0
CHM;201109;0
CHM;201110;0
CHM;201111;0
CHM;201112;1
CHM;201201;0
CHM;201202;0
CHM;201203;0
CHM;201204;0
CHM;201205;0
CHM;201206;0
CHM;201207;0
CHM;201208;0
CHM;201209;0
CHM;201210;0
CHM;201211;0
CHM;201212;0
CHM;201301;0
CHM;201302;0
CHM;201303;0
CHM;201304;0
CHM;201305;0
CHM;201306;0
CHM;201307;0
CHM;201308;0
CHM;201309;0
CHM;201310;0
CHM;201311;0
CHM;201312;0
CHM;201401;0
CHM;201402;0
CHM;201403;0
CHM;201404;0
CHM;201405;0
CHM;201406;0
CHM;201407;0
CHM;201408;0
CHM;201409;0
CHM;201410;0
CHM;201411;0
CHM;201412;0
CHM;201501;0
CHM;201502;0
CHM;201503;0
CHM;201504;0
CHM;201505;0
CHM;201506;0
CHM;201507;0
CHM;201508;0
CHM;201509;0
CHM;201510;0
CHM;201511;0
CHM;201512;0
CHM;201601;0
CHM;201602;0
CHM;201603;0
CHM;201604;0
CHM;201605;0
CHM;201606;0
CHM;201607;0
CHM;201608;0
CHM;201609;0
CHM;201610;0
CHM;201611;0
CHM;201612;0
CHM;201701;0
CHM;201702;0
CHM;201703;0
CHM;201704;0
CHM;201705;0
CHM;201706;0
CHM;201707;0
CHM;201708;0
CHM;201709;0
CHM;201710;0
CHM;201711;0
CHM;201712;3
CHM;201801;1
CHM;201802;0
CHM;201803;0
CHM;201804;0
CHM;201805;0
CHM;201806;0
CHM;201807;0
CHM;201808;0
CHM;201809;0
CHM;201810;0
CHM;201811;0
CHM;201812;1
CHM;201901;0
CHM;201902;0
CHM;201903;0
CHM;201904;0
CHM;201905;0
CHM;201906;0
CHM;201907;0
CHM;201908;0
CHM;201909;0
CHM;201910;0
CHM;201911;0
