 

stn;time;rzz150mx
WFJ;198101;4.9
WFJ;198102;0.7
WFJ;198103;2.0
WFJ;198104;0.9
WFJ;198105;1.6
WFJ;198106;18.2
WFJ;198107;2.4
WFJ;198108;12.5
WFJ;198109;3.3
WFJ;198110;1.2
WFJ;198111;1.8
WFJ;198112;1.4
WFJ;198201;1.3
WFJ;198202;0.4
WFJ;198203;0.9
WFJ;198204;1.1
WFJ;198205;1.4
WFJ;198206;5.0
WFJ;198207;3.5
WFJ;198208;3.0
WFJ;198209;2.0
WFJ;198210;1.1
WFJ;198211;0.7
WFJ;198212;1.5
WFJ;198301;4.1
WFJ;198302;0.7
WFJ;198303;1.5
WFJ;198304;1.9
WFJ;198305;2.4
WFJ;198306;3.2
WFJ;198307;3.5
WFJ;198308;5.1
WFJ;198309;1.9
WFJ;198310;1.3
WFJ;198311;1.4
WFJ;198312;1.0
WFJ;198401;1.4
WFJ;198402;1.2
WFJ;198403;1.0
WFJ;198404;0.5
WFJ;198405;1.5
WFJ;198406;2.9
WFJ;198407;3.6
WFJ;198408;3.7
WFJ;198409;1.9
WFJ;198410;1.1
WFJ;198411;2.0
WFJ;198412;0.5
WFJ;198501;0.8
WFJ;198502;0.7
WFJ;198503;0.8
WFJ;198504;1.1
WFJ;198505;2.1
WFJ;198506;3.4
WFJ;198507;4.2
WFJ;198508;2.5
WFJ;198509;1.5
WFJ;198510;0.5
WFJ;198511;1.0
WFJ;198512;0.8
WFJ;198601;1.6
WFJ;198602;0.4
WFJ;198603;1.1
WFJ;198604;1.3
WFJ;198605;2.1
WFJ;198606;3.8
WFJ;198607;2.8
WFJ;198608;2.9
WFJ;198609;1.8
WFJ;198610;2.1
WFJ;198611;0.7
WFJ;198612;1.2
WFJ;198701;1.1
WFJ;198702;1.1
WFJ;198703;1.1
WFJ;198704;1.0
WFJ;198705;3.0
WFJ;198706;2.7
WFJ;198707;3.2
WFJ;198708;4.0
WFJ;198709;2.2
WFJ;198710;0.7
WFJ;198711;1.1
WFJ;198712;1.0
WFJ;198801;0.8
WFJ;198802;0.8
WFJ;198803;1.4
WFJ;198804;0.7
WFJ;198805;5.6
WFJ;198806;1.6
WFJ;198807;2.1
WFJ;198808;2.5
WFJ;198809;2.0
WFJ;198810;1.3
WFJ;198811;0.7
WFJ;198812;1.6
WFJ;198901;0.4
WFJ;198902;0.9
WFJ;198903;0.8
WFJ;198904;1.6
WFJ;198905;1.4
WFJ;198906;3.3
WFJ;198907;8.2
WFJ;198908;9.9
WFJ;198909;2.4
WFJ;198910;0.9
WFJ;198911;1.3
