 

stn;time;tre200d0
SLFFO2;20060914;2.8
SLFFO2;20060915;3.2
SLFFO2;20060916;2.7
SLFFO2;20060917;2.2
SLFFO2;20060918;1.5
SLFFO2;20060919;2.2
SLFFO2;20060920;4.6
SLFFO2;20060921;5.4
SLFFO2;20060922;6.9
SLFFO2;20060923;7.2
SLFFO2;20060924;2.9
SLFFO2;20060925;0.4
SLFFO2;20060926;0.1
SLFFO2;20060927;3.1
SLFFO2;20060928;3.5
SLFFO2;20060929;3.8
SLFFO2;20060930;3.2
SLFFO2;20061001;3.6
SLFFO2;20061002;4.3
SLFFO2;20061003;3.3
SLFFO2;20061004;-3.4
SLFFO2;20061005;-3.6
SLFFO2;20061006;1.7
SLFFO2;20061007;0.9
SLFFO2;20061008;5.5
SLFFO2;20061009;4.6
SLFFO2;20061010;4.3
SLFFO2;20061011;3.5
SLFFO2;20061012;3.1
SLFFO2;20061013;4.0
SLFFO2;20061014;1.7
SLFFO2;20061015;-0.9
SLFFO2;20061016;1.3
SLFFO2;20061017;2.1
SLFFO2;20061018;3.1
SLFFO2;20061019;-0.4
SLFFO2;20061020;-0.4
SLFFO2;20061021;0.6
SLFFO2;20061022;1.8
SLFFO2;20061023;1.4
SLFFO2;20061024;0.7
SLFFO2;20061025;5.5
SLFFO2;20061026;5.3
SLFFO2;20061027;6.2
SLFFO2;20061028;5.9
SLFFO2;20061029;5.1
SLFFO2;20061030;4.7
SLFFO2;20061031;2.8
SLFFO2;20061101;-4.2
SLFFO2;20061102;-10.9
SLFFO2;20061103;-9.0
SLFFO2;20061104;-3.5
SLFFO2;20061105;-1.1
SLFFO2;20061106;1.7
SLFFO2;20061107;2.3
SLFFO2;20061108;-0.3
SLFFO2;20061109;-1.8
SLFFO2;20061110;-0.1
SLFFO2;20061111;-0.6
SLFFO2;20061112;-4.0
SLFFO2;20061113;-0.3
SLFFO2;20061114;1.3
SLFFO2;20061115;2.0
SLFFO2;20061116;-1.7
SLFFO2;20061117;-1.3
SLFFO2;20061118;-4.4
SLFFO2;20061119;-4.2
SLFFO2;20061120;-5.6
SLFFO2;20061121;-4.9
SLFFO2;20061122;-7.3
SLFFO2;20061123;-1.2
SLFFO2;20061124;-3.2
SLFFO2;20061125;1.1
SLFFO2;20061126;-0.1
SLFFO2;20061127;-0.8
SLFFO2;20061128;-3.0
SLFFO2;20061129;-3.7
SLFFO2;20061130;-2.8
SLFFO2;20061201;-2.1
SLFFO2;20061202;-2.7
SLFFO2;20061203;-3.7
SLFFO2;20061204;-3.0
SLFFO2;20061205;-1.5
SLFFO2;20061206;-4.2
SLFFO2;20061207;-4.9
SLFFO2;20061208;-4.8
SLFFO2;20061209;-10.4
SLFFO2;20061210;-13.1
SLFFO2;20061211;-8.6
SLFFO2;20061212;-4.3
SLFFO2;20061213;-2.5
SLFFO2;20061214;1.1
SLFFO2;20061215;-1.8
SLFFO2;20061216;-5.0
SLFFO2;20061217;-7.1
SLFFO2;20061218;-10.1
SLFFO2;20061219;-10.8
SLFFO2;20061220;-7.9
SLFFO2;20061221;-6.6
SLFFO2;20061222;-8.0
SLFFO2;20061223;-5.2
SLFFO2;20061224;-3.7
SLFFO2;20061225;-2.6
SLFFO2;20061226;-4.8
SLFFO2;20061227;-6.4
SLFFO2;20061228;-7.1
SLFFO2;20061229;-4.4
SLFFO2;20061230;-2.0
SLFFO2;20061231;-1.5
SLFFO2;20070101;-5.2
SLFFO2;20070102;-12.7
SLFFO2;20070103;-6.5
SLFFO2;20070104;-5.0
SLFFO2;20070105;-2.6
SLFFO2;20070106;-4.9
SLFFO2;20070107;-4.9
SLFFO2;20070108;-5.4
SLFFO2;20070109;1.4
SLFFO2;20070110;0.3
SLFFO2;20070111;-1.9
SLFFO2;20070112;-
SLFFO2;20070113;2.7
SLFFO2;20070114;-1.2
SLFFO2;20070115;-1.7
SLFFO2;20070116;-2.7
SLFFO2;20070117;-5.7
SLFFO2;20070118;-2.5
SLFFO2;20070119;0.1
SLFFO2;20070120;1.1
SLFFO2;20070121;-5.1
SLFFO2;20070122;-7.0
SLFFO2;20070123;-7.7
SLFFO2;20070124;-17.0
SLFFO2;20070125;-16.7
SLFFO2;20070126;-15.7
SLFFO2;20070127;-10.2
SLFFO2;20070128;-4.7
SLFFO2;20070129;-3.5
SLFFO2;20070130;-4.2
SLFFO2;20070131;-4.6
SLFFO2;20070201;-2.3
SLFFO2;20070202;-3.4
SLFFO2;20070203;-1.7
SLFFO2;20070204;-1.9
SLFFO2;20070205;-4.8
SLFFO2;20070206;-8.8
SLFFO2;20070207;-9.1
SLFFO2;20070208;-7.5
SLFFO2;20070209;-7.5
SLFFO2;20070210;-8.1
SLFFO2;20070211;-7.0
SLFFO2;20070212;-6.4
SLFFO2;20070213;-8.8
SLFFO2;20070214;-3.0
SLFFO2;20070215;-3.7
SLFFO2;20070216;-1.0
SLFFO2;20070217;0.4
SLFFO2;20070218;-5.7
SLFFO2;20070219;-6.2
SLFFO2;20070220;-6.1
SLFFO2;20070221;-6.4
SLFFO2;20070222;-6.6
SLFFO2;20070223;-7.2
SLFFO2;20070224;-7.5
SLFFO2;20070225;-8.0
SLFFO2;20070226;-9.6
SLFFO2;20070227;-5.5
SLFFO2;20070228;-4.6
SLFFO2;20070301;-5.1
SLFFO2;20070302;-4.9
SLFFO2;20070303;-4.7
SLFFO2;20070304;-0.8
SLFFO2;20070305;-3.9
SLFFO2;20070306;-4.7
SLFFO2;20070307;-6.9
SLFFO2;20070308;-6.7
SLFFO2;20070309;-5.9
SLFFO2;20070310;-8.8
SLFFO2;20070311;-4.4
SLFFO2;20070312;-2.7
SLFFO2;20070313;-3.6
SLFFO2;20070314;-2.2
SLFFO2;20070315;-2.8
SLFFO2;20070316;-2.9
SLFFO2;20070317;-1.5
SLFFO2;20070318;-2.5
SLFFO2;20070319;-13.0
SLFFO2;20070320;-16.3
SLFFO2;20070321;-16.4
SLFFO2;20070322;-14.9
SLFFO2;20070323;-12.3
SLFFO2;20070324;-12.0
SLFFO2;20070325;-9.1
SLFFO2;20070326;-7.1
SLFFO2;20070327;-7.7
SLFFO2;20070328;-8.2
SLFFO2;20070329;-8.2
SLFFO2;20070330;-9.2
SLFFO2;20070331;-7.9
SLFFO2;20070401;-6.2
