 

stn;time;rre150y0
WHA;1961;1677.1
WHA;1962;1550.4
WHA;1963;1445.6
WHA;1964;1673.1
WHA;1965;2137.7
WHA;1966;2107.5
WHA;1967;1782.1
WHA;1968;1735.7
WHA;1969;1729.4
WHA;1970;2299.3
WHA;1971;1481.9
WHA;1972;1435.4
WHA;1973;1560.8
WHA;1974;1657.0
WHA;1975;1324.7
WHA;1976;1138.1
WHA;1977;1648.8
WHA;1978;1621.9
WHA;1979;1719.0
WHA;1980;1773.5
WHA;1981;2227.4
WHA;1982;1617.9
WHA;1983;1665.9
WHA;1984;1645.7
WHA;1985;1508.3
WHA;1986;1662.9
WHA;1987;1779.1
WHA;1988;1765.9
WHA;1989;1336.2
WHA;1990;1652.0
WHA;1991;1537.9
WHA;1992;1611.9
WHA;1993;1788.8
WHA;1994;1753.2
WHA;1995;2026.3
WHA;1996;1574.7
WHA;1997;1560.8
WHA;1998;1640.5
WHA;1999;2184.4
WHA;2000;1822.3
WHA;2001;1804.9
WHA;2002;1944.5
WHA;2003;1455.1
WHA;2004;1485.6
WHA;2005;1570.9
WHA;2006;1532.8
WHA;2007;1642.8
WHA;2008;1527.5
WHA;2009;1526.5
WHA;2010;1681.5
WHA;2011;1526.6
WHA;2012;1674.8
WHA;2013;1673.2
WHA;2014;1534.0
WHA;2015;1449.1
WHA;2016;1614.9
WHA;2017;1819.9
WHA;2018;1285.8
WHA;2019;1724.4
WHA;2020;1452.5
