 

stn;time;rsd100m0
BOU;199501;10
BOU;199502;7
BOU;199503;3
BOU;199504;2
BOU;199505;6
BOU;199506;0
BOU;199507;3
BOU;199508;6
BOU;199509;7
BOU;199510;0
BOU;199511;2
BOU;199512;3
BOU;199601;2
BOU;199602;1
BOU;199603;2
BOU;199604;2
BOU;199605;3
BOU;199606;1
BOU;199607;4
BOU;199608;7
BOU;199609;3
BOU;199610;4
BOU;199611;3
BOU;199612;0
BOU;199701;1
BOU;199702;1
BOU;199703;1
BOU;199704;2
BOU;199705;3
BOU;199706;4
BOU;199707;4
BOU;199708;3
BOU;199709;3
BOU;199710;3
BOU;199711;1
BOU;199712;3
BOU;199801;3
BOU;199802;1
BOU;199803;-
BOU;199804;3
