 

stn;time;tnd00xy0
HEI;1959;21
HEI;1960;27
HEI;1961;21
HEI;1962;49
HEI;1963;60
HEI;1964;40
HEI;1965;40
HEI;1966;28
HEI;1967;31
HEI;1968;42
HEI;1969;41
HEI;1970;39
HEI;1971;35
HEI;1972;28
HEI;1973;52
HEI;1974;10
HEI;1975;26
HEI;1976;38
HEI;1977;30
HEI;1978;39
HEI;1979;33
HEI;1980;37
HEI;1981;43
HEI;1982;17
HEI;1983;41
HEI;1984;34
HEI;1985;50
HEI;1986;43
HEI;1987;56
HEI;1988;23
HEI;1989;30
HEI;1990;24
HEI;1991;48
HEI;1992;28
HEI;1993;42
HEI;1994;21
HEI;1995;33
