 

stn;time;rhs150m0
CDF;190001;167.5
CDF;190002;104.3
CDF;190003;48.8
CDF;190004;72.4
CDF;190005;79.1
CDF;190006;68.8
CDF;190007;99.7
CDF;190008;150.2
CDF;190009;97.7
CDF;190010;79.8
CDF;190011;76.1
CDF;190012;118.6
CDF;190101;94.4
CDF;190102;48.0
CDF;190103;83.5
CDF;190104;251.0
CDF;190105;39.5
CDF;190106;178.2
CDF;190107;117.7
CDF;190108;135.2
CDF;190109;189.8
CDF;190110;129.5
CDF;190111;41.7
CDF;190112;109.3
CDF;190201;77.1
CDF;190202;74.4
CDF;190203;133.0
CDF;190204;92.7
CDF;190205;176.7
CDF;190206;99.8
CDF;190207;111.3
CDF;190208;169.7
CDF;190209;62.1
CDF;190210;137.2
CDF;190211;43.5
CDF;190212;130.6
CDF;190301;61.7
CDF;190302;40.8
CDF;190303;90.3
CDF;190304;108.4
CDF;190305;75.6
CDF;190306;77.5
CDF;190307;86.2
CDF;190308;181.8
CDF;190309;47.8
CDF;190310;178.5
CDF;190311;111.6
CDF;190312;51.5
CDF;190401;58.3
CDF;190402;192.9
CDF;190403;69.5
CDF;190404;90.6
CDF;190405;183.3
CDF;190406;105.4
CDF;190407;32.0
CDF;190408;114.5
CDF;190409;94.2
CDF;190410;53.9
CDF;190411;47.4
CDF;190412;77.6
CDF;190501;95.0
CDF;190502;31.9
CDF;190503;123.7
CDF;190504;165.4
CDF;190505;94.7
CDF;190506;88.3
CDF;190507;55.2
CDF;190508;255.8
CDF;190509;144.0
CDF;190510;115.4
CDF;190511;131.8
CDF;190512;55.9
CDF;190601;97.2
CDF;190602;114.6
CDF;190603;109.3
CDF;190604;58.7
CDF;190605;162.5
CDF;190606;75.0
CDF;190607;101.2
CDF;190608;32.7
CDF;190609;41.1
CDF;190610;69.4
CDF;190611;142.4
CDF;190612;146.4
CDF;190701;103.4
CDF;190702;66.0
CDF;190703;99.7
CDF;190704;97.0
CDF;190705;77.1
CDF;190706;124.2
CDF;190707;74.4
CDF;190708;88.8
CDF;190709;61.3
CDF;190710;82.1
CDF;190711;38.2
CDF;190712;146.1
CDF;190801;60.5
CDF;190802;164.3
CDF;190803;84.3
CDF;190804;72.7
CDF;190805;134.2
CDF;190806;119.2
CDF;190807;175.6
CDF;190808;106.7
CDF;190809;140.1
CDF;190810;9.5
CDF;190811;96.2
CDF;190812;61.6
CDF;190901;79.2
CDF;190902;59.8
CDF;190903;96.9
CDF;190904;115.6
CDF;190905;67.9
CDF;190906;224.1
CDF;190907;237.1
CDF;190908;80.0
CDF;190909;131.9
CDF;190910;205.0
CDF;190911;53.2
CDF;190912;161.9
CDF;191001;277.8
CDF;191002;128.4
CDF;191003;28.4
CDF;191004;99.1
CDF;191005;130.2
CDF;191006;199.0
CDF;191007;192.0
CDF;191008;126.0
CDF;191009;102.7
CDF;191010;60.4
CDF;191011;289.2
CDF;191012;146.5
CDF;191101;28.1
CDF;191102;58.9
CDF;191103;91.3
CDF;191104;69.9
CDF;191105;92.2
CDF;191106;163.3
CDF;191107;38.8
CDF;191108;59.3
CDF;191109;107.3
CDF;191110;123.1
CDF;191111;70.5
CDF;191112;152.6
CDF;191201;95.0
CDF;191202;51.5
CDF;191203;118.2
CDF;191204;38.7
CDF;191205;152.3
CDF;191206;100.7
CDF;191207;124.0
CDF;191208;256.5
CDF;191209;72.3
CDF;191210;181.2
CDF;191211;122.0
CDF;191212;68.4
CDF;191301;115.4
CDF;191302;41.3
CDF;191303;94.7
CDF;191304;106.6
CDF;191305;92.7
CDF;191306;75.2
CDF;191307;119.4
CDF;191308;100.4
CDF;191309;135.8
CDF;191310;53.4
CDF;191311;164.9
CDF;191312;76.3
CDF;191401;71.0
CDF;191402;41.4
CDF;191403;252.4
CDF;191404;93.4
CDF;191405;156.5
CDF;191406;111.1
CDF;191407;210.4
CDF;191408;203.7
CDF;191409;143.3
CDF;191410;41.7
CDF;191411;89.2
CDF;191412;135.5
CDF;191501;160.3
CDF;191502;89.3
CDF;191503;112.9
CDF;191504;144.8
CDF;191505;112.5
CDF;191506;108.7
CDF;191507;147.9
CDF;191508;132.9
CDF;191509;93.6
CDF;191510;39.2
CDF;191511;177.5
CDF;191512;176.8
CDF;191601;107.0
CDF;191602;198.1
CDF;191603;92.0
CDF;191604;155.2
CDF;191605;81.4
CDF;191606;194.8
CDF;191607;150.7
CDF;191608;106.0
CDF;191609;130.4
CDF;191610;143.5
CDF;191611;137.2
CDF;191612;181.7
CDF;191701;65.0
CDF;191702;14.5
CDF;191703;108.6
CDF;191704;120.3
CDF;191705;162.6
CDF;191706;209.3
CDF;191707;118.2
CDF;191708;272.6
CDF;191709;77.3
CDF;191710;251.2
CDF;191711;85.7
CDF;191712;34.1
CDF;191801;85.0
CDF;191802;33.8
CDF;191803;53.2
CDF;191804;123.3
CDF;191805;54.6
CDF;191806;173.2
CDF;191807;54.9
CDF;191808;69.4
CDF;191809;246.1
CDF;191810;64.0
CDF;191811;76.0
CDF;191812;278.6
CDF;191901;40.5
CDF;191902;150.4
CDF;191903;154.2
CDF;191904;155.1
CDF;191905;62.7
CDF;191906;167.7
CDF;191907;139.7
CDF;191908;42.1
CDF;191909;55.3
CDF;191910;85.1
CDF;191911;185.7
CDF;191912;277.0
CDF;192001;156.2
CDF;192002;23.2
CDF;192003;84.5
CDF;192004;112.3
CDF;192005;70.9
CDF;192006;134.9
CDF;192007;100.4
CDF;192008;93.2
CDF;192009;163.8
CDF;192010;26.5
CDF;192011;6.7
CDF;192012;55.7
CDF;192101;92.1
CDF;192102;4.3
CDF;192103;18.6
CDF;192104;43.0
CDF;192105;185.1
CDF;192106;68.6
CDF;192107;63.8
CDF;192108;117.1
CDF;192109;65.7
CDF;192110;25.5
CDF;192111;78.3
