 

stn;time;rti150yx
DLFRB;1950;19500525
DLFRB;1951;19511022
DLFRB;1952;19520331
DLFRB;1953;19530625
DLFRB;1954;19541209
DLFRB;1955;19550607
DLFRB;1956;19560710
DLFRB;1957;19570611
DLFRB;1958;19580908
DLFRB;1959;19590430
DLFRB;1960;19600626
DLFRB;1961;19610601
DLFRB;1962;19620716
DLFRB;1963;19630622
DLFRB;1964;19640504
DLFRB;1965;19650715
DLFRB;1966;19660611
DLFRB;1967;19670823
DLFRB;1968;19680424
DLFRB;1969;19690618
DLFRB;1970;19700617
DLFRB;1971;19710606
DLFRB;1972;19720709
DLFRB;1973;19730623
DLFRB;1974;19740718
DLFRB;1975;19750811
DLFRB;1976;19760909
DLFRB;1977;19770730
DLFRB;1978;19780807
DLFRB;1979;19790819
DLFRB;1980;19800614
DLFRB;1981;19810603
DLFRB;1982;19820724
DLFRB;1983;19830524
DLFRB;1984;19840530
DLFRB;1985;19850507
DLFRB;1986;19860705
DLFRB;1987;19870904
DLFRB;1988;19880510
DLFRB;1989;19891216
DLFRB;1990;19901111
DLFRB;1991;19911113
DLFRB;1992;19920831
DLFRB;1993;19930822
DLFRB;1994;19940518
DLFRB;1995;19950526
DLFRB;1996;19960707
DLFRB;1997;19970621
DLFRB;1998;19980910
DLFRB;1999;19990406
DLFRB;2000;20000530
DLFRB;2001;20010627
DLFRB;2002;20020606
DLFRB;2003;20030508
DLFRB;2004;20040602
DLFRB;2005;20050909
DLFRB;2006;20060917
DLFRB;2007;20070808
DLFRB;2008;20080812
DLFRB;2009;20090714
DLFRB;2010;20101206
DLFRB;2011;20110805
DLFRB;2012;20121009
DLFRB;2013;20131225
DLFRB;2014;20140722
DLFRB;2015;20151120
DLFRB;2016;20160624
DLFRB;2017;20170818
DLFRB;2018;20180531
DLFRB;2019;20190727
DLFRB;2020;20200830
