 

stn;time;rzz150mx
BEX;201406;5.9
BEX;201407;11.2
BEX;201408;7.0
BEX;201409;3.2
BEX;201410;2.3
BEX;201411;1.2
BEX;201412;0.9
BEX;201501;1.5
BEX;201502;1.2
BEX;201503;1.0
BEX;201504;2.7
BEX;201505;1.4
BEX;201506;3.4
BEX;201507;7.5
BEX;201508;4.2
BEX;201509;1.7
BEX;201510;3.9
BEX;201511;1.4
BEX;201512;0.4
BEX;201601;1.4
BEX;201602;1.4
BEX;201603;1.3
BEX;201604;1.1
BEX;201605;2.1
BEX;201606;3.8
BEX;201607;5.1
BEX;201608;13.1
BEX;201609;3.3
BEX;201610;2.0
BEX;201611;1.2
BEX;201612;0.2
BEX;201701;0.9
BEX;201702;2.7
BEX;201703;0.9
BEX;201704;0.6
BEX;201705;1.4
BEX;201706;6.5
BEX;201707;9.0
BEX;201708;5.6
BEX;201709;1.4
BEX;201710;1.2
BEX;201711;1.8
BEX;201712;1.4
BEX;201801;1.5
BEX;201802;0.9
BEX;201803;0.8
BEX;201804;1.8
BEX;201805;2.4
BEX;201806;1.7
BEX;201807;4.6
BEX;201808;6.5
BEX;201809;7.2
BEX;201810;1.5
BEX;201811;0.5
