 

stn;time;rhs150m0
GOS;188301;82.6
GOS;188302;16.0
GOS;188303;61.3
GOS;188304;52.4
GOS;188305;113.6
GOS;188306;106.8
GOS;188307;134.9
GOS;188308;107.0
GOS;188309;149.0
GOS;188310;96.9
GOS;188311;48.5
GOS;188312;134.0
GOS;188401;52.0
GOS;188402;16.2
GOS;188403;42.3
GOS;188404;58.0
GOS;188405;54.8
GOS;188406;106.8
GOS;188407;64.0
GOS;188408;71.7
GOS;188409;88.8
GOS;188410;55.7
GOS;188411;25.1
GOS;188412;63.9
GOS;188501;11.0
GOS;188502;41.8
GOS;188503;36.3
GOS;188504;56.1
GOS;188505;126.3
GOS;188506;47.0
GOS;188507;72.1
GOS;188508;102.6
GOS;188509;195.2
GOS;188510;260.9
GOS;188511;75.4
GOS;188512;52.4
GOS;188601;73.6
GOS;188602;68.5
GOS;188603;40.4
GOS;188604;106.9
GOS;188605;128.7
GOS;188606;82.2
GOS;188607;125.1
GOS;188608;118.6
GOS;188609;31.3
GOS;188610;107.4
GOS;188611;198.8
GOS;188612;150.5
GOS;188701;26.6
GOS;188702;4.8
GOS;188703;104.3
GOS;188704;123.1
GOS;188705;124.2
GOS;188706;50.8
GOS;188707;76.9
GOS;188708;74.2
GOS;188709;132.0
GOS;188710;46.5
GOS;188711;84.3
GOS;188712;121.5
GOS;188801;47.4
GOS;188802;162.0
GOS;188803;153.8
GOS;188804;169.8
GOS;188805;45.2
GOS;188806;106.3
GOS;188807;192.0
GOS;188808;222.1
GOS;188809;152.7
GOS;188810;125.4
GOS;188811;96.0
GOS;188812;25.5
GOS;188901;36.5
GOS;188902;212.5
GOS;188903;81.7
GOS;188904;102.8
GOS;188905;91.0
GOS;188906;75.0
GOS;188907;90.0
GOS;188908;114.4
GOS;188909;82.8
GOS;188910;380.3
GOS;188911;29.0
GOS;188912;23.2
GOS;189001;94.9
GOS;189002;3.1
GOS;189003;72.1
GOS;189004;120.6
GOS;189005;71.5
GOS;189006;90.5
GOS;189007;125.2
GOS;189008;346.8
GOS;189009;57.3
GOS;189010;137.1
GOS;189011;73.6
GOS;189012;14.5
GOS;189101;92.0
GOS;189102;48.5
GOS;189103;100.5
GOS;189104;20.3
GOS;189105;107.3
GOS;189106;64.1
GOS;189107;221.1
GOS;189108;116.0
GOS;189109;103.7
GOS;189110;156.2
GOS;189111;77.3
GOS;189112;159.4
GOS;189201;87.0
GOS;189202;173.8
GOS;189203;68.2
GOS;189204;65.8
GOS;189205;44.7
GOS;189206;110.7
GOS;189207;84.5
GOS;189208;123.7
GOS;189209;82.0
GOS;189210;171.7
GOS;189211;30.6
GOS;189212;81.9
GOS;189301;110.7
GOS;189302;121.4
GOS;189303;31.5
GOS;189304;7.7
GOS;189305;64.7
GOS;189306;92.6
GOS;189307;161.3
GOS;189308;32.7
GOS;189309;152.3
GOS;189310;54.4
GOS;189311;69.9
GOS;189312;32.8
GOS;189401;20.1
GOS;189402;79.2
GOS;189403;47.3
GOS;189404;69.5
GOS;189405;94.9
GOS;189406;52.8
GOS;189407;133.6
GOS;189408;143.7
GOS;189409;72.7
GOS;189410;65.6
GOS;189411;37.3
GOS;189412;76.6
GOS;189501;103.6
GOS;189502;36.4
GOS;189503;122.5
GOS;189504;64.6
GOS;189505;99.9
GOS;189506;103.1
GOS;189507;76.4
GOS;189508;82.7
GOS;189509;4.8
GOS;189510;148.7
GOS;189511;29.2
GOS;189512;210.5
GOS;189601;52.6
GOS;189602;71.2
GOS;189603;253.0
GOS;189604;162.5
GOS;189605;73.5
GOS;189606;98.4
GOS;189607;114.5
GOS;189608;165.8
GOS;189609;191.9
GOS;189610;274.8
GOS;189611;77.8
GOS;189612;72.7
GOS;189701;53.3
GOS;189702;182.7
GOS;189703;104.6
GOS;189704;92.5
GOS;189705;64.7
GOS;189706;69.3
GOS;189707;115.6
GOS;189708;183.4
GOS;189709;285.3
GOS;189710;28.3
GOS;189711;28.4
GOS;189712;41.9
GOS;189801;17.6
GOS;189802;239.7
GOS;189803;144.2
GOS;189804;108.5
GOS;189805;187.6
GOS;189806;159.9
GOS;189807;96.9
GOS;189808;82.0
GOS;189809;16.5
GOS;189810;132.8
GOS;189811;196.5
GOS;189812;74.1
GOS;189901;211.2
GOS;189902;15.0
GOS;189903;75.1
GOS;189904;126.4
GOS;189905;121.6
GOS;189906;81.9
GOS;189907;59.6
GOS;189908;50.9
GOS;189909;110.5
GOS;189910;25.1
GOS;189911;8.0
GOS;189912;113.9
GOS;190001;174.2
GOS;190002;125.8
GOS;190003;101.9
GOS;190004;87.7
GOS;190005;147.7
GOS;190006;30.6
GOS;190007;154.7
GOS;190008;174.6
GOS;190009;16.9
GOS;190010;46.7
GOS;190011;136.7
GOS;190012;89.7
GOS;190101;115.9
GOS;190102;59.0
GOS;190103;170.5
GOS;190104;222.7
GOS;190105;50.5
GOS;190106;132.5
GOS;190107;99.8
GOS;190108;97.6
GOS;190109;129.5
GOS;190110;138.2
GOS;190111;23.8
GOS;190112;100.0
GOS;190201;73.3
GOS;190202;68.4
GOS;190203;228.1
GOS;190204;38.3
GOS;190205;151.9
GOS;190206;61.6
GOS;190207;68.8
GOS;190208;134.2
GOS;190209;96.6
GOS;190210;124.1
GOS;190211;21.7
GOS;190212;152.0
GOS;190301;58.1
GOS;190302;67.6
GOS;190303;92.4
GOS;190304;184.0
GOS;190305;150.8
GOS;190306;99.9
GOS;190307;155.7
GOS;190308;96.9
GOS;190309;121.4
GOS;190310;188.7
GOS;190311;169.2
GOS;190312;67.3
GOS;190401;38.2
GOS;190402;141.4
GOS;190403;106.4
GOS;190404;178.2
GOS;190405;155.3
GOS;190406;103.7
GOS;190407;72.2
GOS;190408;78.9
GOS;190409;82.5
GOS;190410;68.1
GOS;190411;76.9
GOS;190412;59.8
GOS;190501;109.2
GOS;190502;60.5
GOS;190503;101.6
GOS;190504;166.5
GOS;190505;205.5
GOS;190506;56.9
GOS;190507;73.3
GOS;190508;161.3
GOS;190509;187.9
GOS;190510;130.6
GOS;190511;141.3
