 

stn;time;tre200y0
CHA;1981;2.8
CHA;1982;3.7
CHA;1983;4.1
CHA;1984;2.6
CHA;1985;2.9
CHA;1986;3.2
CHA;1987;3.4
CHA;1988;3.7
CHA;1989;5.0
CHA;1990;4.2
CHA;1991;3.6
CHA;1992;4.4
CHA;1993;3.6
CHA;1994;4.6
CHA;1995;3.4
CHA;1996;3.2
CHA;1997;4.8
CHA;1998;3.8
CHA;1999;3.7
CHA;2000;4.3
CHA;2001;3.7
CHA;2002;4.4
CHA;2003;5.0
CHA;2004;3.6
CHA;2005;3.3
CHA;2006;4.6
CHA;2007;4.4
CHA;2008;3.9
CHA;2009;4.2
CHA;2010;2.8
CHA;2011;5.4
CHA;2012;4.1
CHA;2013;3.5
CHA;2014;4.9
CHA;2015;5.3
CHA;2016;4.6
CHA;2017;4.7
CHA;2018;5.4
CHA;2019;5.0
CHA;2020;5.5
