 

stn;time;rsd300y0
BSP;1900;3
BSP;1901;1
BSP;1902;5
BSP;1903;2
BSP;1904;1
BSP;1905;6
BSP;1906;2
BSP;1907;4
BSP;1908;2
BSP;1909;2
BSP;1910;3
BSP;1911;2
BSP;1912;1
BSP;1913;1
BSP;1914;4
BSP;1915;1
BSP;1916;4
BSP;1917;1
BSP;1918;6
BSP;1919;2
BSP;1920;3
BSP;1921;0
BSP;1922;4
BSP;1923;3
BSP;1924;1
BSP;1925;1
BSP;1926;5
BSP;1927;2
BSP;1928;4
BSP;1929;1
BSP;1930;5
BSP;1931;1
BSP;1932;1
BSP;1933;2
BSP;1934;4
BSP;1935;2
BSP;1936;1
BSP;1937;3
BSP;1938;5
BSP;1939;3
BSP;1940;7
BSP;1941;2
BSP;1942;1
BSP;1943;0
BSP;1944;3
BSP;1945;2
BSP;1946;7
BSP;1947;3
BSP;1948;2
BSP;1949;1
BSP;1950;5
BSP;1951;1
BSP;1952;2
BSP;1953;0
BSP;1954;3
BSP;1955;3
BSP;1956;1
BSP;1957;4
BSP;1958;4
BSP;1959;3
BSP;1960;6
BSP;1961;2
BSP;1962;2
BSP;1963;1
BSP;1964;1
BSP;1965;2
BSP;1966;2
BSP;1967;0
BSP;1968;3
BSP;1969;5
BSP;1970;1
BSP;1971;3
BSP;1972;0
BSP;1973;1
BSP;1974;0
BSP;1975;1
BSP;1976;3
BSP;1977;4
BSP;1978;2
BSP;1979;4
BSP;1980;2
BSP;1981;10
BSP;1982;1
BSP;1983;4
BSP;1984;0
BSP;1985;2
BSP;1986;4
BSP;1987;4
BSP;1988;1
BSP;1989;3
BSP;1990;4
BSP;1991;4
BSP;1992;1
BSP;1993;2
BSP;1994;3
BSP;1995;4
BSP;1996;2
BSP;1997;3
BSP;1998;1
BSP;1999;1
BSP;2000;8
BSP;2001;2
BSP;2002;4
BSP;2003;1
BSP;2004;2
BSP;2005;4
BSP;2006;0
BSP;2007;4
BSP;2008;2
BSP;2009;3
BSP;2010;5
BSP;2011;2
BSP;2012;1
BSP;2013;4
BSP;2014;3
