 

stn;time;tre200y0
STI;1959;7.5
STI;1960;7.3
STI;1961;8.1
STI;1962;6.1
STI;1963;6.1
STI;1964;7.0
STI;1965;6.2
STI;1966;7.4
STI;1967;7.3
STI;1968;6.7
STI;1969;6.4
STI;1970;6.5
STI;1971;7.0
STI;1972;6.6
STI;1973;6.7
STI;1974;7.4
STI;1975;7.3
STI;1976;7.2
STI;1977;7.6
STI;1978;6.6
STI;1979;7.1
STI;1980;6.6
STI;1981;7.3
STI;1982;7.9
STI;1983;7.9
STI;1984;6.7
STI;1985;6.7
STI;1986;7.0
STI;1987;6.8
STI;1988;7.7
STI;1989;8.1
STI;1990;8.2
STI;1991;7.1
STI;1992;8.1
STI;1993;7.6
STI;1994;8.9
STI;1995;7.7
