 

stn;time;rti150yx
CDM;1972;19721113
CDM;1973;19730623
CDM;1974;19741019
CDM;1975;19750718
CDM;1976;19761209
CDM;1977;19771114
CDM;1978;19780320
CDM;1979;19791106
CDM;1980;19801007
CDM;1981;19810103
CDM;1982;19821013
CDM;1983;19831126
CDM;1984;19840923
CDM;1985;19850508
CDM;1986;19861022
CDM;1987;19870926
CDM;1988;19881204
CDM;1989;19891215
CDM;1990;19900214
CDM;1991;19911222
CDM;1992;19921121
CDM;1993;19930407
CDM;1994;19940719
CDM;1995;19950124
CDM;1996;19961129
CDM;1997;19970912
CDM;1998;19981025
CDM;1999;19990221
CDM;2000;20000208
CDM;2001;20011229
CDM;2002;20020319
CDM;2003;20031007
CDM;2004;20040113
CDM;2005;20050802
CDM;2006;20060917
CDM;2007;20070703
CDM;2008;20080904
CDM;2009;20090526
CDM;2010;20100530
CDM;2011;20111216
CDM;2012;20120804
CDM;2013;20131102
CDM;2014;20140207
CDM;2015;20151120
CDM;2016;20160522
CDM;2017;20170725
CDM;2018;20180104
CDM;2019;20190819
CDM;2020;20200202
