 

stn;time;rs1000y0
ABG;1961;0
ABG;1962;0
ABG;1963;0
ABG;1964;0
ABG;1965;0
ABG;1966;0
ABG;1967;0
ABG;1968;0
ABG;1969;0
ABG;1970;0
ABG;1971;0
ABG;1972;0
ABG;1973;0
ABG;1974;0
ABG;1975;0
ABG;1976;0
ABG;1977;0
ABG;1978;0
ABG;1979;0
ABG;1980;0
ABG;1981;0
ABG;1982;0
ABG;1983;0
ABG;1984;0
ABG;1985;0
ABG;1986;0
ABG;1987;0
ABG;1988;0
ABG;1989;0
ABG;1990;1
ABG;1991;0
ABG;1992;0
ABG;1993;0
ABG;1994;0
ABG;1995;0
ABG;1996;0
ABG;1997;0
ABG;1998;0
ABG;1999;0
ABG;2000;0
ABG;2001;0
ABG;2002;0
ABG;2003;0
ABG;2004;0
ABG;2005;0
ABG;2006;0
ABG;2007;0
ABG;2008;0
ABG;2009;0
