 

stn;time;rzz150mx
GEBTQ;201301;0.5
GEBTQ;201302;2.0
GEBTQ;201303;1.0
GEBTQ;201304;3.3
GEBTQ;201305;3.6
GEBTQ;201306;5.5
GEBTQ;201307;5.4
GEBTQ;201308;4.2
GEBTQ;201309;4.8
GEBTQ;201310;2.4
GEBTQ;201311;2.7
GEBTQ;201312;1.1
GEBTQ;201401;1.4
GEBTQ;201402;1.6
GEBTQ;201403;1.4
GEBTQ;201404;1.4
GEBTQ;201405;2.2
GEBTQ;201406;3.7
GEBTQ;201407;3.1
GEBTQ;201408;3.1
GEBTQ;201409;13.5
GEBTQ;201410;6.1
GEBTQ;201411;1.2
GEBTQ;201412;1.0
GEBTQ;201501;3.1
GEBTQ;201502;1.6
GEBTQ;201503;1.1
GEBTQ;201504;1.3
GEBTQ;201505;1.9
GEBTQ;201506;2.4
GEBTQ;201507;4.7
GEBTQ;201508;3.9
GEBTQ;201509;1.8
