 

stn;time;rzz150mx
DLREI;201708;12.2
DLREI;201709;5.1
DLREI;201710;2.1
DLREI;201711;1.6
DLREI;201712;0.8
DLREI;201801;1.4
DLREI;201802;-
DLREI;201803;1.4
DLREI;201804;1.0
DLREI;201805;23.3
DLREI;201806;4.9
DLREI;201807;3.9
DLREI;201808;6.8
DLREI;201809;3.7
DLREI;201810;1.2
DLREI;201811;0.4
DLREI;201812;1.6
DLREI;201901;1.7
DLREI;201902;1.4
DLREI;201903;1.3
DLREI;201904;1.5
DLREI;201905;1.8
DLREI;201906;9.0
DLREI;201907;12.1
DLREI;201908;10.8
DLREI;201909;4.8
DLREI;201910;1.2
DLREI;201911;1.4
DLREI;201912;1.6
DLREI;202001;1.2
DLREI;202002;1.7
DLREI;202003;0.9
DLREI;202004;4.3
DLREI;202005;2.5
DLREI;202006;9.9
DLREI;202007;11.2
DLREI;202008;8.3
DLREI;202009;5.3
