 

stn;time;rzz150mx
CHZ;201407;7.7
CHZ;201408;7.6
CHZ;201409;3.2
CHZ;201410;3.7
CHZ;201411;1.0
CHZ;201412;0.7
CHZ;201501;0.9
CHZ;201502;0.6
CHZ;201503;1.8
CHZ;201504;5.5
CHZ;201505;6.7
CHZ;201506;3.3
CHZ;201507;5.1
CHZ;201508;4.4
CHZ;201509;1.9
CHZ;201510;2.9
CHZ;201511;3.1
CHZ;201512;0.7
CHZ;201601;1.6
CHZ;201602;1.2
CHZ;201603;1.2
CHZ;201604;4.3
CHZ;201605;7.0
CHZ;201606;4.9
CHZ;201607;10.9
CHZ;201608;14.8
CHZ;201609;4.8
CHZ;201610;2.2
CHZ;201611;1.2
CHZ;201612;0.2
CHZ;201701;0.8
CHZ;201702;1.1
CHZ;201703;0.8
CHZ;201704;2.1
CHZ;201705;10.1
CHZ;201706;7.8
CHZ;201707;9.3
CHZ;201708;19.2
CHZ;201709;2.7
CHZ;201710;6.0
CHZ;201711;1.5
CHZ;201712;1.8
CHZ;201801;1.9
CHZ;201802;0.8
CHZ;201803;1.2
CHZ;201804;1.6
CHZ;201805;15.5
CHZ;201806;4.3
CHZ;201807;5.4
CHZ;201808;6.1
CHZ;201809;11.7
CHZ;201810;1.5
CHZ;201811;0.3
CHZ;201812;3.9
CHZ;201901;0.9
CHZ;201902;1.1
CHZ;201903;0.7
CHZ;201904;1.0
