 

stn;time;rti150yx
BELAT;1997;19970621
BELAT;1998;19981103
BELAT;1999;19990806
BELAT;2000;20000613
BELAT;2001;20010715
BELAT;2002;20020717
BELAT;2003;20030830
BELAT;2004;20040113
BELAT;2005;20050416
BELAT;2006;20060917
BELAT;2007;20070829
BELAT;2008;20080913
BELAT;2009;20090526
BELAT;2010;20100814
BELAT;2011;20110904
BELAT;2012;20120105
