 

stn;time;rre150yx
AFT;1900;29.2
AFT;1901;48.5
AFT;1902;60.5
AFT;1903;55.8
AFT;1904;38.2
AFT;1905;43.8
AFT;1906;41.5
AFT;1907;36.7
AFT;1908;54.0
AFT;1909;41.0
AFT;1910;48.0
AFT;1911;38.5
AFT;1912;45.5
AFT;1913;30.5
AFT;1914;40.7
AFT;1915;33.0
AFT;1916;31.0
AFT;1917;55.5
AFT;1918;37.0
AFT;1919;64.3
AFT;1920;26.5
AFT;1921;37.5
AFT;1922;45.1
AFT;1923;26.7
AFT;1924;37.4
AFT;1925;61.7
AFT;1926;42.5
AFT;1927;49.5
AFT;1928;39.4
AFT;1929;34.3
AFT;1930;44.6
AFT;1931;69.0
AFT;1932;64.2
AFT;1933;63.2
AFT;1934;60.9
AFT;1935;26.3
AFT;1936;44.7
AFT;1937;56.3
AFT;1938;47.8
AFT;1939;55.7
AFT;1940;78.9
AFT;1941;30.6
AFT;1942;32.5
AFT;1943;23.6
AFT;1944;62.1
AFT;1945;48.8
AFT;1946;63.5
AFT;1947;58.9
AFT;1948;41.6
AFT;1949;21.1
AFT;1950;43.1
AFT;1951;31.3
AFT;1952;33.9
AFT;1953;41.3
AFT;1954;56.5
AFT;1955;42.5
AFT;1956;27.1
AFT;1957;35.1
AFT;1958;50.4
AFT;1959;65.2
AFT;1960;45.6
AFT;1961;51.4
AFT;1962;48.9
AFT;1963;60.4
AFT;1964;67.2
AFT;1965;58.2
AFT;1966;34.2
AFT;1967;32.2
AFT;1968;103.7
AFT;1969;45.0
AFT;1970;32.5
AFT;1971;50.0
AFT;1972;53.2
AFT;1973;61.8
AFT;1974;37.2
AFT;1975;46.5
AFT;1976;37.7
AFT;1977;34.5
AFT;1978;93.7
AFT;1979;53.1
AFT;1980;29.4
AFT;1981;58.3
AFT;1982;34.8
AFT;1983;51.4
AFT;1984;59.2
AFT;1985;39.8
AFT;1986;57.5
AFT;1987;76.6
AFT;1988;40.2
AFT;1989;30.8
AFT;1990;30.6
AFT;1991;58.5
AFT;1992;40.3
AFT;1993;62.0
AFT;1994;60.0
AFT;1995;55.1
AFT;1996;48.5
AFT;1997;39.3
AFT;1998;44.5
AFT;1999;65.0
AFT;2000;60.0
AFT;2001;46.5
AFT;2002;40.1
AFT;2003;37.1
AFT;2004;30.3
AFT;2005;42.6
AFT;2006;40.8
AFT;2007;81.7
AFT;2008;48.2
AFT;2009;77.1
AFT;2010;44.5
AFT;2011;38.1
AFT;2012;45.9
AFT;2013;50.2
AFT;2014;47.3
AFT;2015;104.2
AFT;2016;49.9
AFT;2017;43.7
AFT;2018;39.7
AFT;2019;56.2
AFT;2020;48.1
