 

stn;time;tre200d0
ZHWIV;20150601;19.6
ZHWIV;20150602;20.5
ZHWIV;20150603;22.0
ZHWIV;20150604;22.2
ZHWIV;20150605;24.4
ZHWIV;20150606;25.2
ZHWIV;20150607;23.7
ZHWIV;20150608;17.9
ZHWIV;20150609;14.1
ZHWIV;20150610;15.8
ZHWIV;20150611;19.9
ZHWIV;20150612;21.7
ZHWIV;20150613;21.5
ZHWIV;20150614;19.4
ZHWIV;20150615;16.6
ZHWIV;20150616;16.9
ZHWIV;20150617;17.2
ZHWIV;20150618;15.7
ZHWIV;20150619;16.7
ZHWIV;20150620;14.2
ZHWIV;20150621;14.7
ZHWIV;20150622;17.6
ZHWIV;20150623;15.1
ZHWIV;20150624;15.6
ZHWIV;20150625;17.7
ZHWIV;20150626;20.1
ZHWIV;20150627;20.5
ZHWIV;20150628;20.9
ZHWIV;20150629;21.2
ZHWIV;20150630;23.0
ZHWIV;20150701;24.5
ZHWIV;20150702;26.4
ZHWIV;20150703;28.0
ZHWIV;20150704;28.5
ZHWIV;20150705;29.3
ZHWIV;20150706;26.7
ZHWIV;20150707;29.1
ZHWIV;20150708;21.5
ZHWIV;20150709;20.1
ZHWIV;20150710;19.7
ZHWIV;20150711;23.5
ZHWIV;20150712;23.9
ZHWIV;20150713;-
ZHWIV;20150714;24.6
ZHWIV;20150715;-
ZHWIV;20150716;26.1
ZHWIV;20150717;26.0
ZHWIV;20150718;22.9
ZHWIV;20150719;24.5
ZHWIV;20150720;25.8
ZHWIV;20150721;27.0
ZHWIV;20150722;25.3
ZHWIV;20150723;21.7
ZHWIV;20150724;23.2
ZHWIV;20150725;20.1
ZHWIV;20150726;17.6
ZHWIV;20150727;19.7
ZHWIV;20150728;19.4
ZHWIV;20150729;15.7
ZHWIV;20150730;17.1
ZHWIV;20150731;18.0
ZHWIV;20150801;17.5
ZHWIV;20150802;21.2
ZHWIV;20150803;23.3
ZHWIV;20150804;21.4
ZHWIV;20150805;23.2
ZHWIV;20150806;26.5
ZHWIV;20150807;27.3
ZHWIV;20150808;27.9
ZHWIV;20150809;24.6
ZHWIV;20150810;23.2
ZHWIV;20150811;23.9
ZHWIV;20150812;25.1
ZHWIV;20150813;25.0
ZHWIV;20150814;20.5
ZHWIV;20150815;17.3
ZHWIV;20150816;16.0
ZHWIV;20150817;16.8
ZHWIV;20150818;16.9
ZHWIV;20150819;14.8
ZHWIV;20150820;16.5
ZHWIV;20150821;17.8
ZHWIV;20150822;18.4
ZHWIV;20150823;17.7
ZHWIV;20150824;17.2
ZHWIV;20150825;16.9
ZHWIV;20150826;18.3
ZHWIV;20150827;22.1
ZHWIV;20150828;25.4
ZHWIV;20150829;24.1
ZHWIV;20150830;26.0
ZHWIV;20150831;25.1
ZHWIV;20150901;19.4
ZHWIV;20150902;17.5
ZHWIV;20150903;16.3
ZHWIV;20150904;16.5
ZHWIV;20150905;14.2
ZHWIV;20150906;12.9
ZHWIV;20150907;12.1
ZHWIV;20150908;13.4
ZHWIV;20150909;13.7
ZHWIV;20150910;11.6
ZHWIV;20150911;13.6
ZHWIV;20150912;18.3
ZHWIV;20150913;17.5
ZHWIV;20150914;16.1
ZHWIV;20150915;15.3
ZHWIV;20150916;16.3
ZHWIV;20150917;13.1
ZHWIV;20150918;12.4
ZHWIV;20150919;12.7
ZHWIV;20150920;13.9
ZHWIV;20150921;12.9
ZHWIV;20150922;14.0
ZHWIV;20150923;10.3
ZHWIV;20150924;11.5
ZHWIV;20150925;11.0
ZHWIV;20150926;12.3
ZHWIV;20150927;13.2
ZHWIV;20150928;11.3
ZHWIV;20150929;11.8
ZHWIV;20150930;10.1
ZHWIV;20151001;8.8
ZHWIV;20151002;10.7
ZHWIV;20151003;14.9
ZHWIV;20151004;13.3
ZHWIV;20151005;13.3
ZHWIV;20151006;14.1
ZHWIV;20151007;14.3
ZHWIV;20151008;12.5
ZHWIV;20151009;11.9
ZHWIV;20151010;10.8
ZHWIV;20151011;11.2
ZHWIV;20151012;9.9
ZHWIV;20151013;8.5
ZHWIV;20151014;7.3
ZHWIV;20151015;5.7
ZHWIV;20151016;5.6
ZHWIV;20151017;5.0
ZHWIV;20151018;6.5
ZHWIV;20151019;6.9
ZHWIV;20151020;6.1
ZHWIV;20151021;6.2
ZHWIV;20151022;7.7
ZHWIV;20151023;10.9
ZHWIV;20151024;12.3
ZHWIV;20151025;11.6
ZHWIV;20151026;10.7
ZHWIV;20151027;9.3
ZHWIV;20151028;10.2
ZHWIV;20151029;10.3
ZHWIV;20151030;10.8
ZHWIV;20151031;9.8
ZHWIV;20151101;9.3
ZHWIV;20151102;7.2
ZHWIV;20151103;6.3
ZHWIV;20151104;7.8
ZHWIV;20151105;9.0
ZHWIV;20151106;11.7
ZHWIV;20151107;14.0
ZHWIV;20151108;12.3
ZHWIV;20151109;14.4
ZHWIV;20151110;11.5
ZHWIV;20151111;7.6
ZHWIV;20151112;5.6
ZHWIV;20151113;9.5
ZHWIV;20151114;9.5
ZHWIV;20151115;12.9
ZHWIV;20151116;10.5
ZHWIV;20151117;11.5
ZHWIV;20151118;14.1
ZHWIV;20151119;13.8
ZHWIV;20151120;12.2
ZHWIV;20151121;3.9
ZHWIV;20151122;1.7
ZHWIV;20151123;0.8
ZHWIV;20151124;-0.2
ZHWIV;20151125;2.6
ZHWIV;20151126;2.8
ZHWIV;20151127;2.1
ZHWIV;20151128;1.7
ZHWIV;20151129;4.9
ZHWIV;20151130;9.6
ZHWIV;20151201;9.2
ZHWIV;20151202;4.0
ZHWIV;20151203;1.6
ZHWIV;20151204;3.8
ZHWIV;20151205;3.9
ZHWIV;20151206;5.2
ZHWIV;20151207;2.2
ZHWIV;20151208;2.0
ZHWIV;20151209;4.5
ZHWIV;20151210;1.9
ZHWIV;20151211;2.6
ZHWIV;20151212;5.1
ZHWIV;20151213;3.1
ZHWIV;20151214;-0.8
ZHWIV;20151215;0.1
ZHWIV;20151216;6.7
ZHWIV;20151217;9.1
ZHWIV;20151218;7.1
ZHWIV;20151219;4.7
ZHWIV;20151220;2.8
ZHWIV;20151221;6.9
ZHWIV;20151222;7.4
ZHWIV;20151223;8.3
ZHWIV;20151224;6.2
ZHWIV;20151225;6.1
ZHWIV;20151226;3.6
ZHWIV;20151227;2.0
ZHWIV;20151228;-1.3
ZHWIV;20151229;0.7
ZHWIV;20151230;0.8
ZHWIV;20151231;2.7
ZHWIV;20160101;4.5
ZHWIV;20160102;4.8
ZHWIV;20160103;5.0
ZHWIV;20160104;3.5
ZHWIV;20160105;4.7
ZHWIV;20160106;4.6
ZHWIV;20160107;3.5
ZHWIV;20160108;4.0
