 

stn;time;rs1000y0
IYTOB;1969;0
IYTOB;1970;0
IYTOB;1971;0
IYTOB;1972;0
IYTOB;1973;0
IYTOB;1974;0
IYTOB;1975;0
IYTOB;1976;0
IYTOB;1977;0
IYTOB;1978;0
IYTOB;1979;0
IYTOB;1980;0
IYTOB;1981;0
IYTOB;1982;0
IYTOB;1983;0
IYTOB;1984;0
IYTOB;1985;0
IYTOB;1986;0
IYTOB;1987;0
IYTOB;1988;0
IYTOB;1989;0
IYTOB;1990;0
IYTOB;1991;0
IYTOB;1992;0
IYTOB;1993;0
IYTOB;1994;0
IYTOB;1995;0
IYTOB;1996;0
IYTOB;1997;0
IYTOB;1998;0
IYTOB;1999;0
IYTOB;2000;0
IYTOB;2001;0
IYTOB;2002;0
IYTOB;2003;0
IYTOB;2004;0
IYTOB;2005;0
IYTOB;2006;0
IYTOB;2007;0
IYTOB;2008;0
IYTOB;2009;0
IYTOB;2010;0
IYTOB;2011;0
IYTOB;2012;0
IYTOB;2013;0
IYTOB;2014;0
IYTOB;2015;0
IYTOB;2016;0
IYTOB;2017;0
IYTOB;2018;0
