 

stn;time;rti150yx
FLI;1961;19611211
FLI;1962;19621221
FLI;1963;19630817
FLI;1964;19641008
FLI;1965;19650910
FLI;1966;19660506
FLI;1967;19670320
FLI;1968;19680904
FLI;1969;19691114
FLI;1970;19700911
FLI;1971;19711121
FLI;1972;19721022
FLI;1973;19730717
FLI;1974;19741128
FLI;1975;19750404
FLI;1976;19760928
FLI;1977;19770818
FLI;1978;19780807
FLI;1979;19790921
FLI;1980;19800708
FLI;1981;19810526
FLI;1982;19820129
FLI;1983;19830910
FLI;1984;19840905
FLI;1985;19850825
FLI;1986;19860828
FLI;1987;19870718
FLI;1988;19880820
FLI;1989;19890603
FLI;1990;19900214
FLI;1991;19910926
FLI;1992;19920204
FLI;1993;19930710
FLI;1994;19940810
FLI;1995;19950110
FLI;1996;19960827
FLI;1997;19970828
FLI;1998;19980911
FLI;1999;19990128
FLI;2000;20001116
FLI;2001;20010610
FLI;2002;20020503
FLI;2003;20031031
FLI;2004;20041015
FLI;2005;20050822
FLI;2006;20060916
FLI;2007;20070709
FLI;2008;20080906
FLI;2009;20090717
FLI;2010;20100502
FLI;2011;20111008
FLI;2012;20120603
FLI;2013;20130419
FLI;2014;20141105
FLI;2015;20150330
FLI;2016;20160616
FLI;2017;20170831
FLI;2018;20181027
FLI;2019;20190820
FLI;2020;20200829
