 

stn;time;fu3010m1
DLFEB;201605;97.6
DLFEB;201606;79.2
DLFEB;201607;77.4
DLFEB;201608;73.4
DLFEB;201609;88.9
DLFEB;201610;84.2
DLFEB;201611;122.8
DLFEB;201612;88.6
DLFEB;201701;136.1
DLFEB;201702;122.8
DLFEB;201703;118.8
DLFEB;201704;83.5
DLFEB;201705;69.5
DLFEB;201706;100.1
DLFEB;201707;121.3
DLFEB;201708;86.4
DLFEB;201709;130.3
DLFEB;201710;99.7
DLFEB;201711;128.2
DLFEB;201712;167.4
DLFEB;201801;217.4
DLFEB;201802;117.0
DLFEB;201803;126.7
DLFEB;201804;110.2
DLFEB;201805;84.2
DLFEB;201806;72.7
DLFEB;201807;81.0
DLFEB;201808;83.9
DLFEB;201809;141.1
DLFEB;201810;137.9
DLFEB;201811;94.0
DLFEB;201812;156.6
DLFEB;201901;124.6
DLFEB;201902;148.0
DLFEB;201903;163.8
DLFEB;201904;97.6
DLFEB;201905;117.7
DLFEB;201906;93.2
DLFEB;201907;97.9
DLFEB;201908;106.9
DLFEB;201909;145.8
DLFEB;201910;108.0
DLFEB;201911;114.5
DLFEB;201912;132.8
DLFEB;202001;142.9
DLFEB;202002;176.8
DLFEB;202003;132.5
DLFEB;202004;90.7
DLFEB;202005;103.3
DLFEB;202006;113.8
DLFEB;202007;76.0
DLFEB;202008;109.4
DLFEB;202009;100.8
DLFEB;202010;115.2
DLFEB;202011;103.0
DLFEB;202012;124.6
DLFEB;202101;120.2
DLFEB;202102;132.8
