 

stn;time;rhh150mx
BRT;201608;6.3
BRT;201609;7.2
BRT;201610;6.4
BRT;201611;5.8
BRT;201612;0.5
BRT;201701;2.2
BRT;201702;4.9
BRT;201703;5.1
BRT;201704;4.5
BRT;201705;5.1
BRT;201706;8.3
BRT;201707;4.7
BRT;201708;9.1
BRT;201709;6.3
BRT;201710;5.0
BRT;201711;6.3
BRT;201712;4.0
BRT;201801;7.0
BRT;201802;3.7
BRT;201803;5.9
BRT;201804;2.9
BRT;201805;6.7
BRT;201806;4.3
BRT;201807;5.2
BRT;201808;10.3
BRT;201809;6.8
BRT;201810;6.6
BRT;201811;0.9
