 

stn;time;rti150yx
HAU;1976;19760719
HAU;1977;19770629
HAU;1978;19780807
HAU;1979;19790712
HAU;1980;19800122
HAU;1981;19810831
HAU;1982;19820725
HAU;1983;19830901
HAU;1984;19840810
HAU;1985;19850507
HAU;1986;19860409
HAU;1987;19870615
HAU;1988;19880604
HAU;1989;19890827
HAU;1990;19900922
HAU;1991;19910511
HAU;1992;19920721
HAU;1993;19930710
HAU;1994;19940518
HAU;1995;19950808
HAU;1996;19960707
HAU;1997;19970828
HAU;1998;19980222
HAU;1999;19990512
HAU;2000;20000920
HAU;2001;20010715
HAU;2002;20020503
HAU;2003;20030716
HAU;2004;20040602
HAU;2005;20050909
HAU;2006;20060917
HAU;2007;20070808
HAU;2008;20080421
HAU;2009;20090717
HAU;2010;20100925
HAU;2011;20111222
HAU;2012;20120831
HAU;2013;20130531
HAU;2014;20140810
HAU;2015;20150427
HAU;2016;20160512
HAU;2017;20170131
HAU;2018;20180913
HAU;2019;20190728
HAU;2020;20200830
