 

stn;time;rsd300m0
GRI;195512;0
GRI;195601;0
GRI;195602;0
GRI;195603;0
GRI;195604;1
GRI;195605;0
GRI;195606;0
GRI;195607;0
GRI;195608;0
GRI;195609;0
GRI;195610;0
GRI;195611;0
GRI;195612;0
GRI;195701;0
GRI;195702;1
GRI;195703;0
GRI;195704;0
GRI;195705;1
GRI;195706;1
GRI;195707;0
GRI;195708;1
GRI;195709;0
GRI;195710;0
GRI;195711;0
GRI;195712;0
GRI;195801;1
GRI;195802;1
GRI;195803;0
GRI;195804;0
GRI;195805;0
GRI;195806;0
GRI;195807;0
GRI;195808;0
GRI;195809;1
GRI;195810;0
GRI;195811;0
GRI;195812;0
GRI;195901;0
GRI;195902;0
GRI;195903;0
GRI;195904;1
GRI;195905;0
GRI;195906;0
GRI;195907;0
GRI;195908;0
GRI;195909;0
GRI;195910;1
GRI;195911;0
GRI;195912;1
GRI;196001;0
GRI;196002;1
GRI;196003;0
GRI;196004;0
GRI;196005;0
GRI;196006;0
GRI;196007;0
GRI;196008;0
GRI;196009;0
GRI;196010;0
GRI;196011;0
GRI;196012;0
GRI;196101;0
GRI;196102;1
GRI;196103;0
GRI;196104;1
GRI;196105;0
GRI;196106;1
GRI;196107;0
GRI;196108;0
GRI;196109;0
GRI;196110;0
GRI;196111;0
GRI;196112;1
GRI;196201;0
GRI;196202;1
GRI;196203;0
GRI;196204;0
GRI;196205;0
GRI;196206;1
GRI;196207;0
GRI;196208;0
GRI;196209;0
GRI;196210;0
GRI;196211;1
GRI;196212;1
GRI;196301;0
GRI;196302;0
GRI;196303;1
GRI;196304;0
GRI;196305;0
GRI;196306;0
GRI;196307;0
GRI;196308;1
GRI;196309;0
GRI;196310;0
GRI;196311;0
GRI;196312;0
GRI;196401;0
GRI;196402;0
GRI;196403;0
GRI;196404;0
GRI;196405;0
GRI;196406;0
GRI;196407;0
GRI;196408;0
GRI;196409;0
GRI;196410;0
GRI;196411;0
GRI;196412;0
GRI;196501;0
GRI;196502;0
GRI;196503;0
GRI;196504;0
GRI;196505;0
GRI;196506;0
GRI;196507;1
GRI;196508;1
GRI;196509;0
GRI;196510;0
GRI;196511;1
GRI;196512;0
GRI;196601;0
GRI;196602;1
GRI;196603;0
GRI;196604;0
GRI;196605;0
GRI;196606;0
GRI;196607;0
GRI;196608;0
GRI;196609;0
GRI;196610;0
GRI;196611;0
GRI;196612;0
GRI;196701;0
GRI;196702;0
GRI;196703;0
GRI;196704;0
GRI;196705;0
GRI;196706;0
GRI;196707;0
GRI;196708;1
GRI;196709;0
GRI;196710;0
GRI;196711;0
GRI;196712;0
GRI;196801;1
GRI;196802;0
GRI;196803;0
GRI;196804;0
GRI;196805;0
GRI;196806;0
GRI;196807;0
GRI;196808;1
GRI;196809;0
GRI;196810;0
GRI;196811;1
GRI;196812;0
GRI;196901;0
GRI;196902;0
GRI;196903;0
GRI;196904;0
GRI;196905;0
GRI;196906;0
GRI;196907;0
GRI;196908;0
GRI;196909;0
GRI;196910;0
GRI;196911;0
GRI;196912;0
GRI;197001;0
GRI;197002;2
GRI;197003;0
GRI;197004;0
GRI;197005;0
GRI;197006;0
GRI;197007;0
GRI;197008;0
GRI;197009;0
GRI;197010;0
GRI;197011;0
GRI;197012;0
GRI;197101;0
GRI;197102;0
GRI;197103;2
GRI;197104;0
GRI;197105;0
GRI;197106;0
GRI;197107;0
GRI;197108;0
GRI;197109;0
GRI;197110;0
GRI;197111;1
GRI;197112;0
GRI;197201;0
GRI;197202;0
GRI;197203;0
GRI;197204;0
GRI;197205;0
GRI;197206;1
GRI;197207;0
GRI;197208;0
GRI;197209;0
GRI;197210;0
GRI;197211;2
GRI;197212;0
GRI;197301;0
GRI;197302;0
