 

stn;time;fu3010m1
DLKON;197211;105.5
DLKON;197212;46.8
DLKON;197301;43.2
DLKON;197302;63.4
DLKON;197303;43.2
DLKON;197304;99.7
DLKON;197305;61.2
DLKON;197306;79.9
DLKON;197307;72.7
DLKON;197308;46.8
DLKON;197309;59.0
DLKON;197310;78.8
DLKON;197311;77.0
DLKON;197312;88.6
DLKON;197401;96.8
DLKON;197402;89.3
DLKON;197403;67.0
DLKON;197404;56.9
DLKON;197405;71.3
DLKON;197406;50.4
DLKON;197407;58.0
DLKON;197408;76.7
DLKON;197409;70.2
DLKON;197410;90.0
DLKON;197411;86.4
DLKON;197412;101.5
DLKON;197501;66.6
DLKON;197502;63.4
DLKON;197503;58.3
DLKON;197504;63.0
DLKON;197505;60.8
DLKON;197506;69.5
DLKON;197507;70.9
DLKON;197508;57.6
DLKON;197509;64.4
DLKON;197510;61.2
DLKON;197511;76.7
DLKON;197512;52.2
DLKON;197601;90.0
DLKON;197602;45.7
DLKON;197603;51.1
DLKON;197604;45.4
DLKON;197605;61.2
DLKON;197606;48.2
DLKON;197607;53.6
DLKON;197608;51.1
DLKON;197609;54.0
DLKON;197610;61.2
DLKON;197611;83.5
DLKON;197612;83.2
DLKON;197701;84.2
DLKON;197702;76.3
DLKON;197703;65.5
DLKON;197704;90.4
DLKON;197705;63.7
DLKON;197706;67.7
DLKON;197707;57.6
DLKON;197708;70.2
DLKON;197709;52.6
DLKON;197710;64.1
DLKON;197711;102.6
DLKON;197712;81.0
DLKON;197801;88.6
DLKON;197802;64.1
DLKON;197803;82.1
DLKON;197804;52.9
DLKON;197805;65.2
DLKON;197806;54.7
DLKON;197807;52.2
DLKON;197808;47.5
DLKON;197809;68.8
DLKON;197810;45.4
DLKON;197811;49.3
DLKON;197812;84.2
DLKON;197901;80.3
DLKON;197902;54.7
DLKON;197903;85.3
DLKON;197904;63.0
DLKON;197905;64.4
DLKON;197906;92.5
DLKON;197907;69.8
DLKON;197908;62.3
DLKON;197909;64.8
DLKON;197910;38.2
DLKON;197911;83.5
DLKON;197912;97.2
DLKON;198001;63.4
DLKON;198002;108.0
DLKON;198003;61.2
DLKON;198004;75.2
DLKON;198005;66.6
DLKON;198006;58.0
DLKON;198007;81.0
DLKON;198008;61.6
DLKON;198009;76.3
DLKON;198010;80.3
DLKON;198011;63.0
DLKON;198012;85.7
DLKON;198101;89.6
DLKON;198102;58.3
DLKON;198103;68.0
DLKON;198104;64.8
DLKON;198105;70.2
DLKON;198106;60.1
DLKON;198107;47.2
DLKON;198108;63.0
DLKON;198109;51.5
DLKON;198110;83.2
DLKON;198111;97.2
DLKON;198112;113.0
DLKON;198201;81.7
DLKON;198202;38.9
DLKON;198203;86.4
DLKON;198204;64.1
DLKON;198205;51.8
DLKON;198206;55.1
DLKON;198207;68.8
DLKON;198208;65.9
DLKON;198209;57.6
DLKON;198210;72.4
DLKON;198211;68.4
DLKON;198212;87.1
DLKON;198301;77.4
DLKON;198302;101.9
DLKON;198303;77.4
DLKON;198304;73.1
DLKON;198305;76.3
DLKON;198306;63.4
DLKON;198307;78.5
DLKON;198308;61.2
DLKON;198309;72.0
DLKON;198310;68.0
DLKON;198311;97.6
