 

stn;time;rs1000y0
BRA;1901;0
BRA;1902;0
BRA;1903;0
BRA;1904;0
BRA;1905;0
BRA;1906;0
BRA;1907;0
BRA;1908;1
BRA;1909;0
BRA;1910;0
BRA;1911;2
BRA;1912;0
BRA;1913;0
BRA;1914;0
BRA;1915;0
BRA;1916;0
BRA;1917;0
BRA;1918;0
BRA;1919;0
BRA;1920;1
BRA;1921;0
BRA;1922;0
BRA;1923;0
BRA;1924;0
BRA;1925;0
BRA;1926;0
BRA;1927;0
BRA;1928;1
BRA;1929;0
BRA;1930;0
BRA;1931;0
BRA;1932;0
BRA;1933;0
BRA;1934;0
BRA;1935;0
BRA;1936;0
BRA;1937;0
BRA;1938;0
BRA;1939;0
BRA;1940;0
BRA;1941;0
BRA;1942;1
BRA;1943;0
BRA;1944;0
BRA;1945;1
BRA;1946;0
BRA;1947;0
BRA;1948;0
BRA;1949;0
BRA;1950;0
BRA;1951;1
BRA;1952;0
BRA;1953;0
BRA;1954;0
BRA;1955;0
BRA;1956;1
BRA;1957;2
BRA;1958;0
BRA;1959;0
BRA;1960;1
