 

stn;time;fu3010m1
AMS;199510;36.0
AMS;199511;83.9
AMS;199512;90.7
AMS;199601;20.2
AMS;199602;81.4
AMS;199603;39.6
AMS;199604;49.7
AMS;199605;52.9
AMS;199606;68.8
AMS;199607;81.4
AMS;199608;70.6
AMS;199609;43.6
AMS;199610;102.6
AMS;199611;100.1
AMS;199612;63.4
AMS;199701;22.0
AMS;199702;124.2
AMS;199703;75.6
AMS;199704;70.2
AMS;199705;76.0
AMS;199706;74.9
AMS;199707;69.1
AMS;199708;56.5
AMS;199709;85.7
AMS;199710;93.6
AMS;199711;46.1
AMS;199712;62.3
AMS;199801;115.2
AMS;199802;65.2
AMS;199803;126.0
