 

stn;time;rti150yx
KIG;1900;19000703
KIG;1901;19010911
KIG;1902;19020716
KIG;1903;19030723
KIG;1904;19040727
KIG;1905;19050811
KIG;1906;19060618
KIG;1907;19070612
KIG;1908;19080720
KIG;1909;19090709
KIG;1910;19100119
KIG;1911;19110613
KIG;1912;19120613
KIG;1913;19131112
KIG;1914;19140109
KIG;1915;19151105
KIG;1916;19160609
KIG;1917;19170911
KIG;1918;19180615
KIG;1919;19191223
KIG;1920;19200708
KIG;1921;19211103
KIG;1922;19220610
KIG;1923;19231013
KIG;1924;19240608
KIG;1925;19250811
KIG;1926;19260705
KIG;1927;19271109
KIG;1928;19280504
KIG;1929;19291019
KIG;1930;19300513
KIG;1931;19310815
KIG;1932;19320102
KIG;1933;19330707
KIG;1934;19340625
KIG;1935;19351027
KIG;1936;19360924
KIG;1937;19370318
KIG;1938;19380613
KIG;1939;19390904
KIG;1940;19400625
KIG;1941;19410502
KIG;1942;19420707
KIG;1943;19430603
KIG;1944;19440829
KIG;1945;19450810
KIG;1946;19460613
KIG;1947;19470111
KIG;1948;19480705
KIG;1949;19490607
KIG;1950;19501111
KIG;1951;19511022
KIG;1952;19521201
KIG;1953;19530626
KIG;1954;19540821
KIG;1955;19550607
KIG;1956;19560607
KIG;1957;19570621
KIG;1958;19580416
KIG;1959;19590728
KIG;1960;19600811
KIG;1961;19610712
KIG;1962;19620101
KIG;1963;19630607
KIG;1964;19640829
KIG;1965;19650730
KIG;1966;19660803
KIG;1967;19671116
KIG;1968;19680921
KIG;1969;19690603
KIG;1970;19700819
KIG;1971;19710606
KIG;1972;19721122
KIG;1973;19730623
KIG;1974;19741028
KIG;1975;19750822
KIG;1976;19760726
KIG;1977;19770428
KIG;1978;19780807
KIG;1979;19790713
KIG;1980;19801007
KIG;1981;19810525
KIG;1982;19820724
KIG;1983;19830627
KIG;1984;19840918
KIG;1985;19850706
KIG;1986;19860527
KIG;1987;19870926
KIG;1988;19880508
KIG;1989;19890701
KIG;1990;19900729
KIG;1991;19910616
KIG;1992;19920403
KIG;1993;19930705
KIG;1994;19940518
