 

stn;time;tre200y0
AIR;1931;4.8
AIR;1932;5.4
AIR;1933;6.2
AIR;1934;6.6
AIR;1935;6.1
AIR;1936;6.0
AIR;1937;6.1
AIR;1938;6.2
AIR;1939;5.6
AIR;1940;5.4
AIR;1941;5.2
AIR;1942;6.4
AIR;1943;7.2
AIR;1944;6.2
AIR;1945;7.1
AIR;1946;6.3
AIR;1947;7.4
AIR;1948;7.1
AIR;1949;7.4
AIR;1950;6.7
AIR;1951;5.9
AIR;1952;6.3
AIR;1953;6.9
AIR;1954;6.1
AIR;1955;6.1
AIR;1956;5.2
AIR;1957;6.7
AIR;1958;6.4
AIR;1959;6.9
AIR;1960;5.8
AIR;1961;7.0
AIR;1962;5.8
AIR;1963;5.4
AIR;1964;6.6
AIR;1965;5.8
AIR;1966;6.3
AIR;1967;6.6
AIR;1968;6.1
AIR;1969;6.3
AIR;1970;5.5
AIR;1971;6.1
AIR;1972;5.5
AIR;1973;6.2
AIR;1974;5.8
AIR;1975;5.9
AIR;1976;6.3
AIR;1977;5.6
AIR;1978;5.3
AIR;1979;5.6
AIR;1980;5.4
