 

stn;time;rhs150m0
SMA;186401;25.7
SMA;186402;32.9
SMA;186403;51.0
SMA;186404;46.9
SMA;186405;78.4
SMA;186406;146.4
SMA;186407;77.5
SMA;186408;31.3
SMA;186409;61.9
SMA;186410;15.4
SMA;186411;78.5
SMA;186412;4.0
SMA;186501;63.7
SMA;186502;52.8
SMA;186503;51.9
SMA;186504;3.9
SMA;186505;59.8
SMA;186506;43.3
SMA;186507;79.7
SMA;186508;164.6
SMA;186509;0.0
SMA;186510;68.5
SMA;186511;62.9
SMA;186512;17.1
SMA;186601;81.3
SMA;186602;169.3
SMA;186603;111.5
SMA;186604;104.3
SMA;186605;103.1
SMA;186606;34.8
SMA;186607;55.4
SMA;186608;200.2
SMA;186609;81.4
SMA;186610;26.6
SMA;186611;108.2
SMA;186612;130.7
SMA;186701;134.4
SMA;186702;75.4
SMA;186703;105.3
SMA;186704;126.2
SMA;186705;108.6
SMA;186706;187.6
SMA;186707;47.0
SMA;186708;157.4
SMA;186709;108.1
SMA;186710;165.9
SMA;186711;27.7
SMA;186712;58.3
SMA;186801;36.7
SMA;186802;6.4
SMA;186803;62.9
SMA;186804;80.5
SMA;186805;9.1
SMA;186806;88.7
SMA;186807;89.4
SMA;186808;69.4
SMA;186809;72.0
SMA;186810;159.7
SMA;186811;51.4
SMA;186812;129.9
SMA;186901;21.2
SMA;186902;19.5
SMA;186903;44.2
SMA;186904;78.5
SMA;186905;108.3
SMA;186906;121.3
SMA;186907;133.2
SMA;186908;192.7
SMA;186909;77.8
SMA;186910;63.3
SMA;186911;67.4
SMA;186912;47.7
SMA;187001;9.5
SMA;187002;19.1
SMA;187003;73.0
SMA;187004;7.6
SMA;187005;48.7
SMA;187006;54.7
SMA;187007;95.4
SMA;187008;93.3
SMA;187009;71.5
SMA;187010;185.3
SMA;187011;64.2
SMA;187012;90.6
SMA;187101;39.2
SMA;187102;37.1
SMA;187103;31.1
SMA;187104;108.8
SMA;187105;27.0
SMA;187106;133.6
SMA;187107;102.1
SMA;187108;91.3
SMA;187109;30.6
SMA;187110;126.6
SMA;187111;36.8
SMA;187112;8.1
SMA;187201;31.9
SMA;187202;59.6
SMA;187203;30.4
SMA;187204;58.4
SMA;187205;199.9
SMA;187206;167.2
SMA;187207;114.0
SMA;187208;203.2
SMA;187209;20.6
SMA;187210;91.4
SMA;187211;105.8
SMA;187212;95.0
SMA;187301;23.6
SMA;187302;25.4
SMA;187303;116.3
SMA;187304;148.2
SMA;187305;113.5
SMA;187306;52.1
SMA;187307;152.7
SMA;187308;111.9
SMA;187309;90.1
SMA;187310;120.2
SMA;187311;74.7
SMA;187312;15.1
SMA;187401;24.0
SMA;187402;12.3
SMA;187403;31.6
SMA;187404;89.3
SMA;187405;113.5
SMA;187406;99.3
SMA;187407;176.9
SMA;187408;99.4
SMA;187409;43.5
SMA;187410;25.2
SMA;187411;74.8
SMA;187412;94.5
SMA;187501;102.6
SMA;187502;15.0
SMA;187503;54.3
SMA;187504;13.9
SMA;187505;118.3
SMA;187506;136.4
SMA;187507;129.0
SMA;187508;68.2
SMA;187509;118.4
SMA;187510;165.8
SMA;187511;166.6
SMA;187512;12.9
SMA;187601;12.1
SMA;187602;147.8
SMA;187603;213.4
SMA;187604;131.3
SMA;187605;131.8
SMA;187606;359.2
SMA;187607;92.1
SMA;187608;140.5
SMA;187609;198.5
SMA;187610;13.4
SMA;187611;88.0
SMA;187612;77.2
SMA;187701;60.0
SMA;187702;88.5
SMA;187703;70.3
SMA;187704;90.7
SMA;187705;94.2
SMA;187706;38.8
SMA;187707;162.8
SMA;187708;104.2
SMA;187709;40.5
SMA;187710;34.8
SMA;187711;71.6
SMA;187712;76.8
SMA;187801;57.0
SMA;187802;25.2
SMA;187803;70.9
SMA;187804;100.4
SMA;187805;128.5
SMA;187806;249.7
SMA;187807;99.1
SMA;187808;126.9
SMA;187809;105.6
SMA;187810;70.4
SMA;187811;52.8
SMA;187812;77.5
SMA;187901;46.6
SMA;187902;119.1
SMA;187903;25.2
SMA;187904;75.8
SMA;187905;86.6
SMA;187906;98.7
SMA;187907;156.6
SMA;187908;70.8
SMA;187909;120.5
SMA;187910;73.9
SMA;187911;86.7
SMA;187912;50.6
SMA;188001;21.3
SMA;188002;47.6
SMA;188003;21.8
SMA;188004;108.7
SMA;188005;56.1
SMA;188006;88.9
SMA;188007;112.4
SMA;188008;132.9
SMA;188009;103.8
SMA;188010;174.1
SMA;188011;32.7
SMA;188012;79.2
SMA;188101;25.9
SMA;188102;62.6
SMA;188103;80.8
SMA;188104;83.8
SMA;188105;51.3
SMA;188106;101.7
SMA;188107;64.2
SMA;188108;212.8
SMA;188109;179.0
SMA;188110;52.2
SMA;188111;8.1
SMA;188112;31.6
SMA;188201;15.6
SMA;188202;12.0
SMA;188203;21.5
SMA;188204;60.7
SMA;188205;65.1
SMA;188206;164.9
SMA;188207;113.4
SMA;188208;113.0
SMA;188209;165.3
SMA;188210;159.0
SMA;188211;137.7
SMA;188212;138.7
SMA;188301;45.4
SMA;188302;35.1
SMA;188303;31.3
SMA;188304;54.9
SMA;188305;113.8
SMA;188306;140.5
SMA;188307;132.5
SMA;188308;43.2
SMA;188309;95.1
SMA;188310;99.3
SMA;188311;69.7
