 

stn;time;rre002mx
EBK;201308;43.2
EBK;201309;51.8
EBK;201310;36.0
EBK;201311;36.3
EBK;201312;30.2
EBK;201401;21.3
EBK;201402;20.1
EBK;201403;42.1
EBK;201404;26.7
EBK;201405;33.4
EBK;201406;52.0
EBK;201407;71.9
EBK;201408;40.0
EBK;201409;51.2
EBK;201410;56.0
EBK;201411;39.9
EBK;201412;28.5
EBK;201501;44.6
EBK;201502;16.9
EBK;201503;66.0
EBK;201504;32.9
EBK;201505;83.2
EBK;201506;48.9
EBK;201507;29.2
EBK;201508;21.8
EBK;201509;29.5
EBK;201510;17.7
EBK;201511;94.4
EBK;201512;14.8
EBK;201601;87.7
EBK;201602;55.5
EBK;201603;25.6
EBK;201604;49.0
EBK;201605;107.4
EBK;201606;93.6
EBK;201607;78.2
EBK;201608;71.4
EBK;201609;54.7
EBK;201610;25.7
EBK;201611;52.2
EBK;201612;3.2
EBK;201701;61.7
EBK;201702;54.8
EBK;201703;49.2
EBK;201704;48.0
EBK;201705;34.7
EBK;201706;36.1
EBK;201707;69.9
EBK;201708;53.1
EBK;201709;88.3
EBK;201710;31.4
EBK;201711;86.4
EBK;201712;72.5
EBK;201801;76.9
EBK;201802;35.1
EBK;201803;44.1
EBK;201804;9.7
EBK;201805;42.8
EBK;201806;35.5
EBK;201807;18.6
EBK;201808;55.9
EBK;201809;46.7
EBK;201810;27.6
EBK;201811;7.5
EBK;201812;90.4
EBK;201901;84.1
EBK;201902;33.0
EBK;201903;68.5
EBK;201904;37.1
EBK;201905;73.2
EBK;201906;67.0
EBK;201907;44.2
EBK;201908;38.1
EBK;201909;42.5
EBK;201910;47.5
EBK;201911;68.7
EBK;201912;45.2
EBK;202001;38.8
EBK;202002;68.4
EBK;202003;36.7
EBK;202004;25.3
EBK;202005;61.6
EBK;202006;37.1
EBK;202007;57.4
EBK;202008;125.2
EBK;202009;84.4
EBK;202010;39.1
EBK;202011;15.3
EBK;202012;43.1
EBK;202101;89.6
EBK;202102;26.3
EBK;202103;31.7
EBK;202104;18.3
EBK;202105;35.0
