 

stn;time;fu3010m1
WSLVOF;201006;58.7
WSLVOF;201007;67.7
WSLVOF;201008;45.0
WSLVOF;201009;58.7
WSLVOF;201010;36.0
WSLVOF;201011;54.0
WSLVOF;201012;54.0
WSLVOF;201101;45.0
WSLVOF;201102;36.0
WSLVOF;201103;45.0
WSLVOF;201104;40.7
WSLVOF;201105;49.7
WSLVOF;201106;54.0
WSLVOF;201107;99.0
WSLVOF;201108;54.0
WSLVOF;201109;40.7
WSLVOF;201110;49.7
WSLVOF;201111;27.0
WSLVOF;201112;76.7
WSLVOF;201201;85.7
WSLVOF;201202;45.0
WSLVOF;201203;54.0
WSLVOF;201204;49.7
WSLVOF;201205;54.0
WSLVOF;201206;58.7
WSLVOF;201207;45.0
WSLVOF;201208;45.0
WSLVOF;201209;54.0
WSLVOF;201210;36.0
WSLVOF;201211;49.7
WSLVOF;201212;63.0
WSLVOF;201301;45.0
WSLVOF;201302;58.7
WSLVOF;201303;45.0
WSLVOF;201304;54.0
WSLVOF;201305;54.0
WSLVOF;201306;63.0
WSLVOF;201307;49.7
WSLVOF;201308;45.0
WSLVOF;201309;49.7
WSLVOF;201310;54.0
WSLVOF;201311;54.0
WSLVOF;201312;49.7
WSLVOF;201401;45.0
WSLVOF;201402;54.0
