 

stn;time;rhh150yx
ZHBAM;2002;20.1
ZHBAM;2003;25.0
ZHBAM;2004;22.5
ZHBAM;2005;19.5
ZHBAM;2006;9.9
ZHBAM;2007;16.0
ZHBAM;2008;12.8
ZHBAM;2009;10.1
ZHBAM;2010;16.8
ZHBAM;2011;22.2
ZHBAM;2012;20.0
ZHBAM;2013;15.4
ZHBAM;2014;20.4
ZHBAM;2015;20.2
ZHBAM;2016;17.3
ZHBAM;2017;31.5
ZHBAM;2018;32.6
ZHBAM;2019;26.5
ZHBAM;2020;15.8
