 

stn;time;rzz150mx
VDMOL;201301;0.9
VDMOL;201302;1.4
VDMOL;201303;0.7
VDMOL;201304;2.1
VDMOL;201305;1.7
VDMOL;201306;4.1
VDMOL;201307;11.2
VDMOL;201308;12.0
VDMOL;201309;4.5
VDMOL;201310;1.9
VDMOL;201311;1.5
VDMOL;201312;2.5
VDMOL;201401;1.7
VDMOL;201402;1.2
VDMOL;201403;0.8
VDMOL;201404;1.2
VDMOL;201405;1.9
VDMOL;201406;4.0
VDMOL;201407;4.9
VDMOL;201408;3.8
VDMOL;201409;2.7
VDMOL;201410;5.4
VDMOL;201411;0.9
VDMOL;201412;0.8
VDMOL;201501;1.6
VDMOL;201502;1.0
VDMOL;201503;1.1
VDMOL;201504;1.3
VDMOL;201505;3.5
VDMOL;201506;11.7
VDMOL;201507;3.5
VDMOL;201508;5.1
VDMOL;201509;2.3
VDMOL;201510;1.8
VDMOL;201511;2.3
VDMOL;201512;0.5
VDMOL;201601;2.0
VDMOL;201602;1.7
VDMOL;201603;2.6
VDMOL;201604;1.2
VDMOL;201605;1.8
VDMOL;201606;6.2
VDMOL;201607;3.4
VDMOL;201608;3.3
VDMOL;201609;2.5
VDMOL;201610;4.1
VDMOL;201611;8.4
VDMOL;201612;1.1
VDMOL;201701;0.7
VDMOL;201702;1.5
VDMOL;201703;1.0
VDMOL;201704;0.6
VDMOL;201705;5.0
VDMOL;201706;3.2
VDMOL;201707;2.1
VDMOL;201708;5.4
VDMOL;201709;1.3
VDMOL;201710;3.3
VDMOL;201711;1.9
VDMOL;201712;2.6
VDMOL;201801;1.3
VDMOL;201802;0.8
VDMOL;201803;2.1
VDMOL;201804;1.2
VDMOL;201805;18.2
VDMOL;201806;5.3
VDMOL;201807;7.1
VDMOL;201808;8.3
VDMOL;201809;1.7
VDMOL;201810;0.8
VDMOL;201811;1.3
VDMOL;201812;2.5
VDMOL;201901;2.0
VDMOL;201902;-
VDMOL;201903;0.8
VDMOL;201904;1.4
VDMOL;201905;3.2
VDMOL;201906;3.0
VDMOL;201907;9.6
VDMOL;201908;4.0
VDMOL;201909;0.8
VDMOL;201910;2.4
VDMOL;201911;2.0
VDMOL;201912;1.2
VDMOL;202001;1.2
VDMOL;202002;2.6
VDMOL;202003;1.0
VDMOL;202004;8.0
VDMOL;202005;3.6
VDMOL;202006;2.8
VDMOL;202007;7.2
VDMOL;202008;4.0
VDMOL;202009;8.0
VDMOL;202010;1.6
VDMOL;202011;1.0
VDMOL;202012;1.0
VDMOL;202101;1.4
VDMOL;202102;1.0
VDMOL;202103;1.6
